IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
0,0,0,52.1,5947.0,0.0,273.0,-0.974928,-0.222521,0.5,0.866025,0.05162,0.998667,0,2015-01-03
24,1,0,41.3,5884.0,0.0,127.0,-0.781831,0.62349,0.5,0.866025,0.068802,0.99763,0,2015-01-04
48,2,0,56.06,5701.0,0.0,593.0,0.0,1.0,0.5,0.866025,0.085965,0.996298,0,2015-01-05
72,3,0,57.98,5804.0,0.0,240.0,0.781831,0.62349,0.5,0.866025,0.103102,0.994671,0,2015-01-06
96,4,0,52.85,6440.0,0.0,310.0,0.974928,-0.222521,0.5,0.866025,0.120208,0.992749,0,2015-01-07
120,5,0,61.5,6122.0,0.0,260.0,0.433884,-0.900969,0.5,0.866025,0.137279,0.990532,0,2015-01-08
144,6,0,56.73,6486.0,0.0,934.0,-0.433884,-0.900969,0.5,0.866025,0.154309,0.988023,0,2015-01-09
168,7,0,48.6,5947.0,0.0,899.0,-0.974928,-0.222521,0.5,0.866025,0.171293,0.98522,0,2015-01-10
192,8,0,44.39,5934.0,0.0,289.0,-0.781831,0.62349,0.5,0.866025,0.188227,0.982126,0,2015-01-11
216,9,0,48.96,6133.0,0.0,1059.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,0,2015-01-12
240,10,0,46.17,6534.0,0.0,1268.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,0,2015-01-13
264,11,0,50.25,6552.0,0.0,644.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,0,2015-01-14
288,12,0,39.0,6563.0,0.0,2143.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,0,2015-01-15
312,13,0,36.0,6506.0,0.0,2681.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,0,2015-01-16
336,14,0,36.54,6622.0,0.0,899.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,0,2015-01-17
360,15,0,36.24,6119.0,0.0,3150.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,0,2015-01-18
384,16,0,38.24,5788.0,0.0,3667.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,0,2015-01-19
408,17,0,46.67,6095.0,0.0,1095.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,0,2015-01-20
432,18,0,60.01,6648.0,0.0,2411.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,0,2015-01-21
456,19,0,39.96,6789.0,0.0,3313.0,0.433884,-0.900969,0.5,0.866025,0.369725,0.929141,0,2015-01-22
480,20,0,44.45,6529.0,0.0,1228.0,-0.433884,-0.900969,0.5,0.866025,0.385663,0.92264,0,2015-01-23
504,21,0,44.01,6504.0,0.0,858.0,-0.974928,-0.222521,0.5,0.866025,0.401488,0.915864,0,2015-01-24
528,22,0,39.79,6175.0,0.0,1504.0,-0.781831,0.62349,0.5,0.866025,0.417194,0.908818,0,2015-01-25
552,23,0,40.84,5864.0,0.0,1005.0,0.0,1.0,0.5,0.866025,0.432776,0.901502,0,2015-01-26
576,24,0,52.1,6131.0,0.0,1216.0,0.781831,0.62349,0.5,0.866025,0.448229,0.893919,0,2015-01-27
600,25,0,42.74,6192.0,0.0,1070.0,0.974928,-0.222521,0.5,0.866025,0.46355,0.886071,0,2015-01-28
624,26,0,45.28,6179.0,0.0,1818.0,0.433884,-0.900969,0.5,0.866025,0.478734,0.87796,0,2015-01-29
648,27,0,24.12,6159.0,0.0,3832.0,-0.433884,-0.900969,0.5,0.866025,0.493776,0.869589,0,2015-01-30
672,28,0,5.0,6514.0,0.0,3898.0,-0.974928,-0.222521,0.5,0.866025,0.508671,0.860961,0,2015-01-31
696,29,0,10.0,6047.0,0.0,3054.0,-0.781831,0.62349,0.866025,0.5,0.523416,0.852078,0,2015-02-01
720,30,0,42.47,5885.0,0.0,1550.0,0.0,1.0,0.866025,0.5,0.538005,0.842942,0,2015-02-02
744,31,0,31.5,6406.0,0.0,3721.0,0.781831,0.62349,0.866025,0.5,0.552435,0.833556,0,2015-02-03
768,32,0,32.4,6371.0,0.0,3006.0,0.974928,-0.222521,0.866025,0.5,0.566702,0.823923,0,2015-02-04
792,33,0,27.21,6078.0,0.0,2462.0,0.433884,-0.900969,0.866025,0.5,0.5808,0.814046,0,2015-02-05
816,34,0,41.27,6364.0,0.0,1745.0,-0.433884,-0.900969,0.866025,0.5,0.594727,0.803928,0,2015-02-06
840,35,0,53.68,6339.0,0.0,1402.0,-0.974928,-0.222521,0.866025,0.5,0.608477,0.793572,0,2015-02-07
864,36,0,50.42,6100.0,0.0,2542.0,-0.781831,0.62349,0.866025,0.5,0.622047,0.78298,0,2015-02-08
888,37,0,34.23,5920.0,0.0,3337.0,0.0,1.0,0.866025,0.5,0.635432,0.772157,0,2015-02-09
912,38,0,50.3,6387.0,0.0,2492.0,0.781831,0.62349,0.866025,0.5,0.64863,0.761104,0,2015-02-10
936,39,0,50.01,6455.0,0.0,960.0,0.974928,-0.222521,0.866025,0.5,0.661635,0.749826,0,2015-02-11
960,40,0,64.1,6409.0,0.0,213.0,0.433884,-0.900969,0.866025,0.5,0.674444,0.738326,0,2015-02-12
984,41,0,59.0,6398.0,0.0,485.0,-0.433884,-0.900969,0.866025,0.5,0.687053,0.726608,0,2015-02-13
1008,42,0,41.3,6569.0,0.0,1924.0,-0.974928,-0.222521,0.866025,0.5,0.699458,0.714673,0,2015-02-14
1032,43,0,27.5,5846.0,0.0,3523.0,-0.781831,0.62349,0.866025,0.5,0.711657,0.702527,0,2015-02-15
1056,44,0,43.2,5771.0,0.0,1941.0,0.0,1.0,0.866025,0.5,0.723644,0.690173,0,2015-02-16
1080,45,0,39.1,5863.0,0.0,3378.0,0.781831,0.62349,0.866025,0.5,0.735417,0.677615,0,2015-02-17
1104,46,0,28.2,5929.0,0.0,3355.0,0.974928,-0.222521,0.866025,0.5,0.746972,0.664855,0,2015-02-18
1128,47,0,47.54,5835.0,0.0,2081.0,0.433884,-0.900969,0.866025,0.5,0.758306,0.651899,0,2015-02-19
1152,48,0,48.15,5805.0,0.0,175.0,-0.433884,-0.900969,0.866025,0.5,0.769415,0.638749,0,2015-02-20
1176,49,0,50.03,6459.0,0.0,1431.0,-0.974928,-0.222521,0.866025,0.5,0.780296,0.625411,0,2015-02-21
1200,50,0,12.4,6512.0,0.0,2563.0,-0.781831,0.62349,0.866025,0.5,0.790946,0.611886,0,2015-02-22
1224,51,0,24.99,6036.0,0.0,2121.0,0.0,1.0,0.866025,0.5,0.801361,0.598181,0,2015-02-23
1248,52,0,12.4,5986.0,0.0,3266.0,0.781831,0.62349,0.866025,0.5,0.811539,0.584298,0,2015-02-24
1272,53,0,30.01,5912.0,0.0,2023.0,0.974928,-0.222521,0.866025,0.5,0.821477,0.570242,0,2015-02-25
1296,54,0,35.1,5946.0,0.0,1886.0,0.433884,-0.900969,0.866025,0.5,0.831171,0.556017,0,2015-02-26
1320,55,0,42.01,5980.0,0.0,2279.0,-0.433884,-0.900969,0.866025,0.5,0.840618,0.541628,0,2015-02-27
1344,56,0,34.8,6394.0,0.0,1893.0,-0.974928,-0.222521,0.866025,0.5,0.849817,0.527078,0,2015-02-28
1368,57,0,35.62,5699.0,0.0,1323.0,-0.781831,0.62349,1.0,0.0,0.858764,0.512371,0,2015-03-01
1392,58,0,20.17,5980.0,0.0,1385.0,0.0,1.0,1.0,0.0,0.867456,0.497513,0,2015-03-02
1416,59,0,53.1,5841.0,0.0,387.0,0.781831,0.62349,1.0,0.0,0.875892,0.482508,0,2015-03-03
1440,60,0,43.99,5737.0,0.0,1144.0,0.974928,-0.222521,1.0,0.0,0.884068,0.467359,0,2015-03-04
1464,61,0,15.99,6012.0,0.0,3564.0,0.433884,-0.900969,1.0,0.0,0.891981,0.452072,0,2015-03-05
1488,62,0,39.0,5712.0,0.0,2836.0,-0.433884,-0.900969,1.0,0.0,0.899631,0.436651,0,2015-03-06
1512,63,0,47.1,6100.0,0.0,1212.0,-0.974928,-0.222521,1.0,0.0,0.907014,0.421101,0,2015-03-07
1536,64,0,49.29,5685.0,0.0,201.0,-0.781831,0.62349,1.0,0.0,0.914128,0.405426,0,2015-03-08
1560,65,0,37.5,5668.0,0.0,625.0,0.0,1.0,1.0,0.0,0.920971,0.38963,0,2015-03-09
1584,66,0,47.96,5561.0,0.0,176.0,0.781831,0.62349,1.0,0.0,0.927542,0.37372,0,2015-03-10
1608,67,0,47.96,5461.0,0.0,212.0,0.974928,-0.222521,1.0,0.0,0.933837,0.357698,0,2015-03-11
1632,68,0,47.96,5497.0,0.0,212.0,0.433884,-0.900969,1.0,0.0,0.939856,0.341571,0,2015-03-12
1656,69,0,38.55,5294.0,0.0,2226.0,-0.433884,-0.900969,1.0,0.0,0.945596,0.325342,0,2015-03-13
1680,70,0,44.2,5666.0,0.0,1597.0,-0.974928,-0.222521,1.0,0.0,0.951057,0.309017,0,2015-03-14
