IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
489,20,9,67.01,6728.0,21.0,696.0,-0.433884,-0.900969,0.5,0.866025,0.385663,0.92264,9,2015-01-23
513,21,9,51.9,5364.0,21.0,1002.0,-0.974928,-0.222521,0.5,0.866025,0.401488,0.915864,9,2015-01-24
537,22,9,38.4,4631.0,3.0,1142.0,-0.781831,0.62349,0.5,0.866025,0.417194,0.908818,9,2015-01-25
561,23,9,68.85,6646.0,6.0,844.0,0.0,1.0,0.5,0.866025,0.432776,0.901502,9,2015-01-26
585,24,9,69.49,6806.0,45.0,1020.0,0.781831,0.62349,0.5,0.866025,0.448229,0.893919,9,2015-01-27
609,25,9,70.64,6806.0,61.0,1374.0,0.974928,-0.222521,0.5,0.866025,0.46355,0.886071,9,2015-01-28
633,26,9,59.82,6777.0,55.0,2683.0,0.433884,-0.900969,0.5,0.866025,0.478734,0.87796,9,2015-01-29
657,27,9,49.02,6758.0,39.0,4017.0,-0.433884,-0.900969,0.5,0.866025,0.493776,0.869589,9,2015-01-30
681,28,9,25.1,5206.0,16.0,3706.0,-0.974928,-0.222521,0.5,0.866025,0.508671,0.860961,9,2015-01-31
705,29,9,7.88,4539.0,4.0,2309.0,-0.781831,0.62349,0.866025,0.5,0.523416,0.852078,9,2015-02-01
729,30,9,56.1,6798.0,0.0,3413.0,0.0,1.0,0.866025,0.5,0.538005,0.842942,9,2015-02-02
753,31,9,55.0,6873.0,50.0,3167.0,0.781831,0.62349,0.866025,0.5,0.552435,0.833556,9,2015-02-03
777,32,9,57.25,6873.0,10.0,2607.0,0.974928,-0.222521,0.866025,0.5,0.566702,0.823923,9,2015-02-04
801,33,9,57.25,6863.0,14.0,1906.0,0.433884,-0.900969,0.866025,0.5,0.5808,0.814046,9,2015-02-05
825,34,9,58.7,6811.0,69.0,1475.0,-0.433884,-0.900969,0.866025,0.5,0.594727,0.803928,9,2015-02-06
849,35,9,53.81,5239.0,69.0,1223.0,-0.974928,-0.222521,0.866025,0.5,0.608477,0.793572,9,2015-02-07
873,36,9,43.76,4704.0,19.0,1631.0,-0.781831,0.62349,0.866025,0.5,0.622047,0.78298,9,2015-02-08
897,37,9,60.75,6841.0,0.0,3256.0,0.0,1.0,0.866025,0.5,0.635432,0.772157,9,2015-02-09
921,38,9,68.66,6943.0,74.0,2052.0,0.781831,0.62349,0.866025,0.5,0.64863,0.761104,9,2015-02-10
945,39,9,72.02,6892.0,83.0,635.0,0.974928,-0.222521,0.866025,0.5,0.661635,0.749826,9,2015-02-11
969,40,9,75.71,6732.0,16.0,300.0,0.433884,-0.900969,0.866025,0.5,0.674444,0.738326,9,2015-02-12
993,41,9,60.1,6753.0,33.0,1198.0,-0.433884,-0.900969,0.866025,0.5,0.687053,0.726608,9,2015-02-13
1017,42,9,44.02,5170.0,63.0,1688.0,-0.974928,-0.222521,0.866025,0.5,0.699458,0.714673,9,2015-02-14
1041,43,9,26.55,4611.0,25.0,2786.0,-0.781831,0.62349,0.866025,0.5,0.711657,0.702527,9,2015-02-15
1065,44,9,65.1,6153.0,16.0,2781.0,0.0,1.0,0.866025,0.5,0.723644,0.690173,9,2015-02-16
1089,45,9,48.99,5156.0,16.0,2893.0,0.781831,0.62349,0.866025,0.5,0.735417,0.677615,9,2015-02-17
1113,46,9,58.1,6250.0,4.0,2712.0,0.974928,-0.222521,0.866025,0.5,0.746972,0.664855,9,2015-02-18
1137,47,9,62.43,6330.0,105.0,1260.0,0.433884,-0.900969,0.866025,0.5,0.758306,0.651899,9,2015-02-19
1161,48,9,59.2,6282.0,95.0,543.0,-0.433884,-0.900969,0.866025,0.5,0.769415,0.638749,9,2015-02-20
1185,49,9,43.55,5019.0,90.0,1939.0,-0.974928,-0.222521,0.866025,0.5,0.780296,0.625411,9,2015-02-21
1209,50,9,13.0,4539.0,39.0,1670.0,-0.781831,0.62349,0.866025,0.5,0.790946,0.611886,9,2015-02-22
1233,51,9,46.63,6375.0,5.0,2691.0,0.0,1.0,0.866025,0.5,0.801361,0.598181,9,2015-02-23
1257,52,9,37.6,6525.0,74.0,2702.0,0.781831,0.62349,0.866025,0.5,0.811539,0.584298,9,2015-02-24
1281,53,9,48.0,6529.0,29.0,1863.0,0.974928,-0.222521,0.866025,0.5,0.821477,0.570242,9,2015-02-25
1305,54,9,50.1,6653.0,77.0,1685.0,0.433884,-0.900969,0.866025,0.5,0.831171,0.556017,9,2015-02-26
1329,55,9,45.1,6653.0,74.0,1535.0,-0.433884,-0.900969,0.866025,0.5,0.840618,0.541628,9,2015-02-27
1353,56,9,35.12,5019.0,77.0,1432.0,-0.974928,-0.222521,0.866025,0.5,0.849817,0.527078,9,2015-02-28
1377,57,9,25.22,4328.0,35.0,1040.0,-0.781831,0.62349,1.0,0.0,0.858764,0.512371,9,2015-03-01
1401,58,9,50.0,6386.0,20.0,936.0,0.0,1.0,1.0,0.0,0.867456,0.497513,9,2015-03-02
1425,59,9,63.5,6555.0,78.0,443.0,0.781831,0.62349,1.0,0.0,0.875892,0.482508,9,2015-03-03
1449,60,9,42.1,6343.0,37.0,2315.0,0.974928,-0.222521,1.0,0.0,0.884068,0.467359,9,2015-03-04
1473,61,9,30.0,6403.0,67.0,3635.0,0.433884,-0.900969,1.0,0.0,0.891981,0.452072,9,2015-03-05
1497,62,9,59.01,6285.0,103.0,1957.0,-0.433884,-0.900969,1.0,0.0,0.899631,0.436651,9,2015-03-06
1521,63,9,48.1,4772.0,135.0,810.0,-0.974928,-0.222521,1.0,0.0,0.907014,0.421101,9,2015-03-07
1545,64,9,33.88,4143.0,99.0,441.0,-0.781831,0.62349,1.0,0.0,0.914128,0.405426,9,2015-03-08
1569,65,9,55.3,6118.0,54.0,551.0,0.0,1.0,1.0,0.0,0.920971,0.38963,9,2015-03-09
1593,66,9,60.69,6149.0,143.0,84.0,0.781831,0.62349,1.0,0.0,0.927542,0.37372,9,2015-03-10
1617,67,9,58.1,6118.0,135.0,109.0,0.974928,-0.222521,1.0,0.0,0.933837,0.357698,9,2015-03-11
1641,68,9,55.16,6111.0,136.0,335.0,0.433884,-0.900969,1.0,0.0,0.939856,0.341571,9,2015-03-12
1665,69,9,47.38,6150.0,134.0,2165.0,-0.433884,-0.900969,1.0,0.0,0.945596,0.325342,9,2015-03-13
1689,70,9,43.82,4976.0,119.0,1775.0,-0.974928,-0.222521,1.0,0.0,0.951057,0.309017,9,2015-03-14
1713,71,9,40.07,4181.0,84.0,392.0,-0.781831,0.62349,1.0,0.0,0.956235,0.2926,9,2015-03-15
1737,72,9,63.51,6009.0,54.0,551.0,0.0,1.0,1.0,0.0,0.96113,0.276097,9,2015-03-16
1761,73,9,52.05,6229.0,143.0,84.0,0.781831,0.62349,1.0,0.0,0.96574,0.259512,9,2015-03-17
1785,74,9,54.66,6150.0,31.0,1274.0,0.974928,-0.222521,1.0,0.0,0.970064,0.24285,9,2015-03-18
1809,75,9,46.1,6269.0,26.0,2217.0,0.433884,-0.900969,1.0,0.0,0.9741,0.226116,9,2015-03-19
1833,76,9,45.73,6077.0,80.0,3114.0,-0.433884,-0.900969,1.0,0.0,0.977848,0.209315,9,2015-03-20
1857,77,9,45.1,4873.0,89.0,2257.0,-0.974928,-0.222521,1.0,0.0,0.981306,0.192452,9,2015-03-21
1881,78,9,32.4,4397.0,60.0,2398.0,-0.781831,0.62349,1.0,0.0,0.984474,0.175531,9,2015-03-22
1905,79,9,61.69,5913.0,38.0,848.0,0.0,1.0,1.0,0.0,0.987349,0.158559,9,2015-03-23
1929,80,9,53.69,6039.0,69.0,3408.0,0.781831,0.62349,1.0,0.0,0.989932,0.14154,9,2015-03-24
1953,81,9,48.11,6227.0,114.0,2510.0,0.974928,-0.222521,1.0,0.0,0.992222,0.124479,9,2015-03-25
1977,82,9,51.5,6226.0,101.0,1954.0,0.433884,-0.900969,1.0,0.0,0.994218,0.107381,9,2015-03-26
2001,83,9,45.73,5951.0,169.0,1074.0,-0.433884,-0.900969,1.0,0.0,0.995919,0.090252,9,2015-03-27
2025,84,9,51.18,4873.0,94.0,582.0,-0.974928,-0.222521,1.0,0.0,0.997325,0.073095,9,2015-03-28
2049,85,9,34.0,4085.0,60.0,2398.0,-0.781831,0.62349,1.0,0.0,0.998435,0.055917,9,2015-03-29
2073,86,9,51.33,5566.0,38.0,848.0,0.0,1.0,1.0,0.0,0.99925,0.038722,9,2015-03-30
2097,87,9,55.18,5627.0,178.0,954.0,0.781831,0.62349,1.0,0.0,0.999769,0.021516,9,2015-03-31
2121,88,9,38.0,5673.0,93.0,2151.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,9,2015-04-01
2145,89,9,40.12,5613.0,86.0,2144.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,9,2015-04-02
2169,90,9,39.5,4477.0,99.0,881.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,9,2015-04-03
2193,91,9,35.05,4454.0,52.0,1828.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,9,2015-04-04
2217,92,9,20.71,3903.0,11.0,1944.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,9,2015-04-05
2241,93,9,43.5,5276.0,0.0,1339.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,9,2015-04-06
2265,94,9,56.19,5694.0,70.0,2051.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,9,2015-04-07
2289,95,9,44.12,5644.0,27.0,2840.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,9,2015-04-08
2313,96,9,56.77,5628.0,59.0,1105.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,9,2015-04-09
2337,97,9,60.99,5591.0,13.0,239.0,-0.433884,-0.900969,0.866025,-0.5,0.988678,-0.150055,9,2015-04-10
2361,98,9,54.24,4617.0,33.0,504.0,-0.974928,-0.222521,0.866025,-0.5,0.985948,-0.167052,9,2015-04-11
2385,99,9,32.01,3949.0,14.0,1786.0,-0.781831,0.62349,0.866025,-0.5,0.982927,-0.183998,9,2015-04-12
2409,100,9,59.47,5427.0,2.0,2314.0,0.0,1.0,0.866025,-0.5,0.979614,-0.200891,9,2015-04-13
2433,101,9,52.6,5566.0,89.0,2153.0,0.781831,0.62349,0.866025,-0.5,0.976011,-0.217723,9,2015-04-14
2457,102,9,53.3,5706.0,102.0,844.0,0.974928,-0.222521,0.866025,-0.5,0.972118,-0.234491,9,2015-04-15
2481,103,9,56.54,5706.0,59.0,1105.0,0.433884,-0.900969,0.866025,-0.5,0.967938,-0.25119,9,2015-04-16
2505,104,9,62.0,5664.0,13.0,239.0,-0.433884,-0.900969,0.866025,-0.5,0.963471,-0.267814,9,2015-04-17
2529,105,9,56.77,4392.0,64.0,1198.0,-0.974928,-0.222521,0.866025,-0.5,0.958718,-0.284359,9,2015-04-18
2553,106,9,34.11,3905.0,39.0,556.0,-0.781831,0.62349,0.866025,-0.5,0.953681,-0.30082,9,2015-04-19
2577,107,9,64.71,5592.0,12.0,219.0,0.0,1.0,0.866025,-0.5,0.948362,-0.317191,9,2015-04-20
2601,108,9,60.1,5569.0,100.0,1397.0,0.781831,0.62349,0.866025,-0.5,0.942761,-0.333469,9,2015-04-21
2625,109,9,58.27,5836.0,115.0,511.0,0.974928,-0.222521,0.866025,-0.5,0.936881,-0.349647,9,2015-04-22
2649,110,9,66.69,5836.0,84.0,104.0,0.433884,-0.900969,0.866025,-0.5,0.930724,-0.365723,9,2015-04-23
2673,111,9,61.46,5573.0,96.0,465.0,-0.433884,-0.900969,0.866025,-0.5,0.924291,-0.381689,9,2015-04-24
2697,112,9,47.28,4030.0,116.0,2037.0,-0.974928,-0.222521,0.866025,-0.5,0.917584,-0.397543,9,2015-04-25
2721,113,9,28.56,4316.0,86.0,1547.0,-0.781831,0.62349,0.866025,-0.5,0.910605,-0.413279,9,2015-04-26
2745,114,9,48.43,5864.0,41.0,850.0,0.0,1.0,0.866025,-0.5,0.903356,-0.428892,9,2015-04-27
2769,115,9,60.95,5749.0,71.0,407.0,0.781831,0.62349,0.866025,-0.5,0.895839,-0.444378,9,2015-04-28
2793,116,9,65.1,5732.0,82.0,687.0,0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,9,2015-04-29
2817,117,9,59.99,5708.0,118.0,677.0,0.433884,-0.900969,0.866025,-0.5,0.880012,-0.474951,9,2015-04-30
2841,118,9,35.3,4274.0,114.0,1557.0,-0.433884,-0.900969,0.5,-0.866025,0.871706,-0.490029,9,2015-05-01
2865,119,9,43.0,4561.0,90.0,1225.0,-0.974928,-0.222521,0.5,-0.866025,0.863142,-0.504961,9,2015-05-02
2889,120,9,32.89,4351.0,54.0,1639.0,-0.781831,0.62349,0.5,-0.866025,0.854322,-0.519744,9,2015-05-03
2913,121,9,60.1,5633.0,16.0,2922.0,0.0,1.0,0.5,-0.866025,0.845249,-0.534373,9,2015-05-04
2937,122,9,54.74,5836.0,39.0,1226.0,0.781831,0.62349,0.5,-0.866025,0.835925,-0.548843,9,2015-05-05
2961,123,9,64.69,5836.0,34.0,152.0,0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,9,2015-05-06
2985,124,9,58.5,5799.0,99.0,1249.0,0.433884,-0.900969,0.5,-0.866025,0.816538,-0.577292,9,2015-05-07
3009,125,9,41.7,5579.0,125.0,1424.0,-0.433884,-0.900969,0.5,-0.866025,0.80648,-0.591261,9,2015-05-08
3033,126,9,57.98,4551.0,136.0,124.0,-0.974928,-0.222521,0.5,-0.866025,0.796183,-0.605056,9,2015-05-09
3057,127,9,37.63,4143.0,110.0,226.0,-0.781831,0.62349,0.5,-0.866025,0.78565,-0.618671,9,2015-05-10
3081,128,9,58.86,5866.0,68.0,285.0,0.0,1.0,0.5,-0.866025,0.774884,-0.632103,9,2015-05-11
3105,129,9,60.1,5660.0,140.0,667.0,0.781831,0.62349,0.5,-0.866025,0.763889,-0.645348,9,2015-05-12
3129,130,9,56.1,5779.0,119.0,922.0,0.974928,-0.222521,0.5,-0.866025,0.752667,-0.658402,9,2015-05-13
3153,131,9,56.63,5876.0,122.0,1674.0,0.433884,-0.900969,0.5,-0.866025,0.741222,-0.67126,9,2015-05-14
3177,132,9,50.1,5875.0,104.0,2315.0,-0.433884,-0.900969,0.5,-0.866025,0.729558,-0.683919,9,2015-05-15
3201,133,9,37.6,4719.0,138.0,1514.0,-0.974928,-0.222521,0.5,-0.866025,0.717677,-0.696376,9,2015-05-16
3225,134,9,26.85,4074.0,116.0,1954.0,-0.781831,0.62349,0.5,-0.866025,0.705584,-0.708627,9,2015-05-17
3249,135,9,56.5,5639.0,81.0,315.0,0.0,1.0,0.5,-0.866025,0.693281,-0.720667,9,2015-05-18
3273,136,9,45.1,5682.0,139.0,2576.0,0.781831,0.62349,0.5,-0.866025,0.680773,-0.732494,9,2015-05-19
3297,137,9,55.19,5677.0,124.0,1021.0,0.974928,-0.222521,0.5,-0.866025,0.668064,-0.744104,9,2015-05-20
3321,138,9,45.5,5621.0,141.0,1925.0,0.433884,-0.900969,0.5,-0.866025,0.655156,-0.755493,9,2015-05-21
3345,139,9,45.55,5715.0,146.0,2137.0,-0.433884,-0.900969,0.5,-0.866025,0.642055,-0.766659,9,2015-05-22
3369,140,9,39.25,4710.0,151.0,1832.0,-0.974928,-0.222521,0.5,-0.866025,0.628763,-0.777597,9,2015-05-23
3393,141,9,26.1,4107.0,131.0,1985.0,-0.781831,0.62349,0.5,-0.866025,0.615285,-0.788305,9,2015-05-24
3417,142,9,50.03,5696.0,98.0,2018.0,0.0,1.0,0.5,-0.866025,0.601624,-0.798779,9,2015-05-25
3441,143,9,51.69,5800.0,132.0,1245.0,0.781831,0.62349,0.5,-0.866025,0.587785,-0.809017,9,2015-05-26
3465,144,9,52.1,5794.0,114.0,2261.0,0.974928,-0.222521,0.5,-0.866025,0.573772,-0.819015,9,2015-05-27
3489,145,9,55.97,5739.0,140.0,728.0,0.433884,-0.900969,0.5,-0.866025,0.559589,-0.82877,9,2015-05-28
3513,146,9,59.95,5842.0,140.0,406.0,-0.433884,-0.900969,0.5,-0.866025,0.54524,-0.83828,9,2015-05-29
3537,147,9,52.6,4710.0,138.0,786.0,-0.974928,-0.222521,0.5,-0.866025,0.53073,-0.847541,9,2015-05-30
3561,148,9,45.13,4116.0,117.0,1098.0,-0.781831,0.62349,0.5,-0.866025,0.516062,-0.856551,9,2015-05-31
3585,149,9,60.5,5627.0,84.0,624.0,0.0,1.0,0.0,-1.0,0.501242,-0.865307,9,2015-06-01
3609,150,9,60.8,5840.0,149.0,302.0,0.781831,0.62349,0.0,-1.0,0.486273,-0.873807,9,2015-06-02
3633,151,9,60.1,5933.0,131.0,226.0,0.974928,-0.222521,0.0,-1.0,0.47116,-0.882048,9,2015-06-03
3657,152,9,59.2,5898.0,145.0,470.0,0.433884,-0.900969,0.0,-1.0,0.455907,-0.890028,9,2015-06-04
3681,153,9,61.0,5933.0,141.0,299.0,-0.433884,-0.900969,0.0,-1.0,0.440519,-0.897743,9,2015-06-05
3705,154,9,53.75,4834.0,133.0,582.0,-0.974928,-0.222521,0.0,-1.0,0.425,-0.905193,9,2015-06-06
3729,155,9,40.5,4112.0,114.0,1096.0,-0.781831,0.62349,0.0,-1.0,0.409356,-0.912375,9,2015-06-07
3753,156,9,60.6,5677.0,84.0,844.0,0.0,1.0,0.0,-1.0,0.39359,-0.919286,9,2015-06-08
3777,157,9,62.48,5935.0,95.0,588.0,0.781831,0.62349,0.0,-1.0,0.377708,-0.925925,9,2015-06-09
3801,158,9,60.8,4421.0,105.0,469.0,0.974928,-0.222521,0.0,-1.0,0.361714,-0.932289,9,2015-06-10
3825,159,9,64.19,5905.0,91.0,257.0,0.433884,-0.900969,0.0,-1.0,0.345612,-0.938377,9,2015-06-11
3849,160,9,62.5,5993.0,97.0,602.0,-0.433884,-0.900969,0.0,-1.0,0.329408,-0.944188,9,2015-06-12
3873,161,9,60.0,4835.0,66.0,546.0,-0.974928,-0.222521,0.0,-1.0,0.313107,-0.949718,9,2015-06-13
3897,162,9,46.6,4156.0,54.0,926.0,-0.781831,0.62349,0.0,-1.0,0.296713,-0.954967,9,2015-06-14
3921,163,9,62.48,5675.0,35.0,241.0,0.0,1.0,0.0,-1.0,0.280231,-0.959933,9,2015-06-15
3945,164,9,58.64,5847.0,71.0,444.0,0.781831,0.62349,0.0,-1.0,0.263665,-0.964614,9,2015-06-16
3969,165,9,56.61,5916.0,109.0,648.0,0.974928,-0.222521,0.0,-1.0,0.247022,-0.96901,9,2015-06-17
3993,166,9,50.07,5938.0,148.0,2095.0,0.433884,-0.900969,0.0,-1.0,0.230306,-0.973118,9,2015-06-18
4017,167,9,56.61,6036.0,148.0,1228.0,-0.433884,-0.900969,0.0,-1.0,0.213521,-0.976938,9,2015-06-19
4041,168,9,48.15,4889.0,146.0,1652.0,-0.974928,-0.222521,0.0,-1.0,0.196673,-0.980469,9,2015-06-20
4065,169,9,41.8,4364.0,127.0,716.0,-0.781831,0.62349,0.0,-1.0,0.179767,-0.983709,9,2015-06-21
4089,170,9,66.99,5847.0,97.0,118.0,0.0,1.0,0.0,-1.0,0.162807,-0.986658,9,2015-06-22
4113,171,9,64.69,5976.0,136.0,498.0,0.781831,0.62349,0.0,-1.0,0.145799,-0.989314,9,2015-06-23
4137,172,9,64.19,5476.0,116.0,259.0,0.974928,-0.222521,0.0,-1.0,0.128748,-0.991677,9,2015-06-24
4161,173,9,64.69,5860.0,102.0,90.0,0.433884,-0.900969,0.0,-1.0,0.111659,-0.993747,9,2015-06-25
4185,174,9,67.0,5917.0,140.0,98.0,-0.433884,-0.900969,0.0,-1.0,0.094537,-0.995521,9,2015-06-26
4209,175,9,64.19,5017.0,144.0,152.0,-0.974928,-0.222521,0.0,-1.0,0.077386,-0.997001,9,2015-06-27
4233,176,9,46.64,4485.0,120.0,253.0,-0.781831,0.62349,0.0,-1.0,0.060213,-0.998186,9,2015-06-28
4257,177,9,64.19,5773.0,87.0,280.0,0.0,1.0,0.0,-1.0,0.043022,-0.999074,9,2015-06-29
4281,178,9,64.08,5923.0,135.0,163.0,0.781831,0.62349,0.0,-1.0,0.025818,-0.999667,9,2015-06-30
4305,179,9,64.23,5888.0,139.0,316.0,0.974928,-0.222521,-0.5,-0.866025,0.008607,-0.999963,9,2015-07-01
4329,180,9,69.01,5939.0,127.0,547.0,0.433884,-0.900969,-0.5,-0.866025,-0.008607,-0.999963,9,2015-07-02
4353,181,9,65.01,5978.0,86.0,246.0,-0.433884,-0.900969,-0.5,-0.866025,-0.025818,-0.999667,9,2015-07-03
4377,182,9,62.29,4832.0,144.0,221.0,-0.974928,-0.222521,-0.5,-0.866025,-0.043022,-0.999074,9,2015-07-04
4401,183,9,47.35,4387.0,123.0,689.0,-0.781831,0.62349,-0.5,-0.866025,-0.060213,-0.998186,9,2015-07-05
4425,184,9,67.17,5847.0,88.0,235.0,0.0,1.0,-0.5,-0.866025,-0.077386,-0.997001,9,2015-07-06
4449,185,9,67.48,5985.0,136.0,597.0,0.781831,0.62349,-0.5,-0.866025,-0.094537,-0.995521,9,2015-07-07
4473,186,9,64.0,5877.0,133.0,854.0,0.974928,-0.222521,-0.5,-0.866025,-0.111659,-0.993747,9,2015-07-08
4497,187,9,59.69,5888.0,136.0,1433.0,0.433884,-0.900969,-0.5,-0.866025,-0.128748,-0.991677,9,2015-07-09
4521,188,9,66.1,5810.0,137.0,548.0,-0.433884,-0.900969,-0.5,-0.866025,-0.145799,-0.989314,9,2015-07-10
4545,189,9,51.31,4897.0,133.0,913.0,-0.974928,-0.222521,-0.5,-0.866025,-0.162807,-0.986658,9,2015-07-11
4569,190,9,46.27,4280.0,142.0,488.0,-0.781831,0.62349,-0.5,-0.866025,-0.179767,-0.983709,9,2015-07-12
4593,191,9,66.47,5733.0,142.0,365.0,0.0,1.0,-0.5,-0.866025,-0.196673,-0.980469,9,2015-07-13
4617,192,9,64.0,5948.0,143.0,358.0,0.781831,0.62349,-0.5,-0.866025,-0.213521,-0.976938,9,2015-07-14
4641,193,9,66.6,6126.0,138.0,204.0,0.974928,-0.222521,-0.5,-0.866025,-0.230306,-0.973118,9,2015-07-15
4665,194,9,68.6,6157.0,132.0,451.0,0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,9,2015-07-16
4689,195,9,68.8,6144.0,122.0,340.0,-0.433884,-0.900969,-0.5,-0.866025,-0.263665,-0.964614,9,2015-07-17
4713,196,9,68.1,4995.0,128.0,433.0,-0.974928,-0.222521,-0.5,-0.866025,-0.280231,-0.959933,9,2015-07-18
4737,197,9,48.73,4225.0,107.0,461.0,-0.781831,0.62349,-0.5,-0.866025,-0.296713,-0.954967,9,2015-07-19
4761,198,9,69.48,5782.0,74.0,279.0,0.0,1.0,-0.5,-0.866025,-0.313107,-0.949718,9,2015-07-20
4785,199,9,70.3,6081.0,122.0,476.0,0.781831,0.62349,-0.5,-0.866025,-0.329408,-0.944188,9,2015-07-21
4809,200,9,69.0,6119.0,124.0,887.0,0.974928,-0.222521,-0.5,-0.866025,-0.345612,-0.938377,9,2015-07-22
4833,201,9,69.48,6150.0,126.0,545.0,0.433884,-0.900969,-0.5,-0.866025,-0.361714,-0.932289,9,2015-07-23
4857,202,9,68.6,5919.0,130.0,1222.0,-0.433884,-0.900969,-0.5,-0.866025,-0.377708,-0.925925,9,2015-07-24
4881,203,9,46.67,4983.0,131.0,1179.0,-0.974928,-0.222521,-0.5,-0.866025,-0.39359,-0.919286,9,2015-07-25
4905,204,9,46.41,4310.0,103.0,542.0,-0.781831,0.62349,-0.5,-0.866025,-0.409356,-0.912375,9,2015-07-26
4929,205,9,68.0,5681.0,62.0,1190.0,0.0,1.0,-0.5,-0.866025,-0.425,-0.905193,9,2015-07-27
4953,206,9,69.1,6174.0,129.0,857.0,0.781831,0.62349,-0.5,-0.866025,-0.440519,-0.897743,9,2015-07-28
4977,207,9,68.3,5918.0,128.0,1280.0,0.974928,-0.222521,-0.5,-0.866025,-0.455907,-0.890028,9,2015-07-29
5001,208,9,61.98,6078.0,126.0,539.0,0.433884,-0.900969,-0.5,-0.866025,-0.47116,-0.882048,9,2015-07-30
5025,209,9,62.93,6187.0,122.0,193.0,-0.433884,-0.900969,-0.5,-0.866025,-0.486273,-0.873807,9,2015-07-31
5049,210,9,49.0,4915.0,106.0,754.0,-0.974928,-0.222521,-0.866025,-0.5,-0.501242,-0.865307,9,2015-08-01
5073,211,9,40.3,4256.0,80.0,328.0,-0.781831,0.62349,-0.866025,-0.5,-0.516062,-0.856551,9,2015-08-02
5097,212,9,68.82,5921.0,45.0,121.0,0.0,1.0,-0.866025,-0.5,-0.53073,-0.847541,9,2015-08-03
