IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
3424,142,16,52.1,6131.0,347.0,480.0,0.0,1.0,0.5,-0.866025,0.601624,-0.798779,16,2015-05-25
3448,143,16,49.05,6280.0,274.0,573.0,0.781831,0.62349,0.5,-0.866025,0.587785,-0.809017,16,2015-05-26
3472,144,16,53.69,6233.0,244.0,361.0,0.974928,-0.222521,0.5,-0.866025,0.573772,-0.819015,16,2015-05-27
3496,145,16,54.05,6358.0,293.0,205.0,0.433884,-0.900969,0.5,-0.866025,0.559589,-0.82877,16,2015-05-28
3520,146,16,56.23,6333.0,298.0,1142.0,-0.433884,-0.900969,0.5,-0.866025,0.54524,-0.83828,16,2015-05-29
3544,147,16,45.28,5051.0,287.0,1379.0,-0.974928,-0.222521,0.5,-0.866025,0.53073,-0.847541,16,2015-05-30
3568,148,16,43.55,4599.0,304.0,1450.0,-0.781831,0.62349,0.5,-0.866025,0.516062,-0.856551,16,2015-05-31
3592,149,16,60.69,6273.0,324.0,996.0,0.0,1.0,0.0,-1.0,0.501242,-0.865307,16,2015-06-01
3616,150,16,57.49,6478.0,312.0,326.0,0.781831,0.62349,0.0,-1.0,0.486273,-0.873807,16,2015-06-02
3640,151,16,56.23,6615.0,287.0,322.0,0.974928,-0.222521,0.0,-1.0,0.47116,-0.882048,16,2015-06-03
3664,152,16,57.48,6577.0,296.0,374.0,0.433884,-0.900969,0.0,-1.0,0.455907,-0.890028,16,2015-06-04
3688,153,16,59.09,6364.0,294.0,534.0,-0.433884,-0.900969,0.0,-1.0,0.440519,-0.897743,16,2015-06-05
3712,154,16,44.35,5075.0,285.0,232.0,-0.974928,-0.222521,0.0,-1.0,0.425,-0.905193,16,2015-06-06
3736,155,16,43.99,4694.0,302.0,253.0,-0.781831,0.62349,0.0,-1.0,0.409356,-0.912375,16,2015-06-07
3760,156,16,60.6,6373.0,322.0,368.0,0.0,1.0,0.0,-1.0,0.39359,-0.919286,16,2015-06-08
3784,157,16,60.1,6520.0,192.0,464.0,0.781831,0.62349,0.0,-1.0,0.377708,-0.925925,16,2015-06-09
3808,158,16,54.58,4965.0,198.0,1382.0,0.974928,-0.222521,0.0,-1.0,0.361714,-0.932289,16,2015-06-10
3832,159,16,60.3,6831.0,207.0,938.0,0.433884,-0.900969,0.0,-1.0,0.345612,-0.938377,16,2015-06-11
3856,160,16,53.75,6671.0,213.0,1094.0,-0.433884,-0.900969,0.0,-1.0,0.329408,-0.944188,16,2015-06-12
3880,161,16,47.91,5260.0,156.0,1230.0,-0.974928,-0.222521,0.0,-1.0,0.313107,-0.949718,16,2015-06-13
3904,162,16,48.1,4762.0,166.0,494.0,-0.781831,0.62349,0.0,-1.0,0.296713,-0.954967,16,2015-06-14
3928,163,16,60.0,6232.0,177.0,543.0,0.0,1.0,0.0,-1.0,0.280231,-0.959933,16,2015-06-15
3952,164,16,56.0,6424.0,140.0,365.0,0.781831,0.62349,0.0,-1.0,0.263665,-0.964614,16,2015-06-16
3976,165,16,49.72,6631.0,242.0,557.0,0.974928,-0.222521,0.0,-1.0,0.247022,-0.96901,16,2015-06-17
4000,166,16,52.69,6655.0,306.0,632.0,0.433884,-0.900969,0.0,-1.0,0.230306,-0.973118,16,2015-06-18
4024,167,16,54.6,6720.0,298.0,179.0,-0.433884,-0.900969,0.0,-1.0,0.213521,-0.976938,16,2015-06-19
4048,168,16,45.14,5674.0,298.0,228.0,-0.974928,-0.222521,0.0,-1.0,0.196673,-0.980469,16,2015-06-20
4072,169,16,42.87,5308.0,317.0,165.0,-0.781831,0.62349,0.0,-1.0,0.179767,-0.983709,16,2015-06-21
4096,170,16,61.0,6856.0,338.0,669.0,0.0,1.0,0.0,-1.0,0.162807,-0.986658,16,2015-06-22
4120,171,16,53.0,6673.0,279.0,963.0,0.781831,0.62349,0.0,-1.0,0.145799,-0.989314,16,2015-06-23
4144,172,16,60.03,6319.0,259.0,344.0,0.974928,-0.222521,0.0,-1.0,0.128748,-0.991677,16,2015-06-24
4168,173,16,60.5,6550.0,237.0,380.0,0.433884,-0.900969,0.0,-1.0,0.111659,-0.993747,16,2015-06-25
4192,174,16,61.1,6795.0,300.0,472.0,-0.433884,-0.900969,0.0,-1.0,0.094537,-0.995521,16,2015-06-26
4216,175,16,58.67,5644.0,304.0,348.0,-0.974928,-0.222521,0.0,-1.0,0.077386,-0.997001,16,2015-06-27
4240,176,16,46.37,5082.0,327.0,526.0,-0.781831,0.62349,0.0,-1.0,0.060213,-0.998186,16,2015-06-28
4264,177,16,60.94,6916.0,337.0,425.0,0.0,1.0,0.0,-1.0,0.043022,-0.999074,16,2015-06-29
4288,178,16,58.25,6888.0,298.0,680.0,0.781831,0.62349,0.0,-1.0,0.025818,-0.999667,16,2015-06-30
4312,179,16,59.53,6823.0,296.0,645.0,0.974928,-0.222521,-0.5,-0.866025,0.008607,-0.999963,16,2015-07-01
4336,180,16,67.1,6905.0,274.0,305.0,0.433884,-0.900969,-0.5,-0.866025,-0.008607,-0.999963,16,2015-07-02
4360,181,16,51.7,6732.0,191.0,968.0,-0.433884,-0.900969,-0.5,-0.866025,-0.025818,-0.999667,16,2015-07-03
4384,182,16,50.47,5448.0,309.0,440.0,-0.974928,-0.222521,-0.5,-0.866025,-0.043022,-0.999074,16,2015-07-04
4408,183,16,48.1,5017.0,330.0,681.0,-0.781831,0.62349,-0.5,-0.866025,-0.060213,-0.998186,16,2015-07-05
4432,184,16,59.69,6924.0,350.0,578.0,0.0,1.0,-0.5,-0.866025,-0.077386,-0.997001,16,2015-07-06
4456,185,16,62.7,6760.0,294.0,1094.0,0.781831,0.62349,-0.5,-0.866025,-0.094537,-0.995521,16,2015-07-07
4480,186,16,64.13,6862.0,293.0,462.0,0.974928,-0.222521,-0.5,-0.866025,-0.111659,-0.993747,16,2015-07-08
4504,187,16,68.99,6965.0,295.0,282.0,0.433884,-0.900969,-0.5,-0.866025,-0.128748,-0.991677,16,2015-07-09
4528,188,16,62.29,6830.0,299.0,1478.0,-0.433884,-0.900969,-0.5,-0.866025,-0.145799,-0.989314,16,2015-07-10
4552,189,16,57.1,5530.0,290.0,663.0,-0.974928,-0.222521,-0.5,-0.866025,-0.162807,-0.986658,16,2015-07-11
4576,190,16,50.63,4934.0,304.0,433.0,-0.781831,0.62349,-0.5,-0.866025,-0.179767,-0.983709,16,2015-07-12
4600,191,16,69.1,6890.0,304.0,304.0,0.0,1.0,-0.5,-0.866025,-0.196673,-0.980469,16,2015-07-13
4624,192,16,66.4,6895.0,310.0,458.0,0.781831,0.62349,-0.5,-0.866025,-0.213521,-0.976938,16,2015-07-14
4648,193,16,65.51,7083.0,301.0,621.0,0.974928,-0.222521,-0.5,-0.866025,-0.230306,-0.973118,16,2015-07-15
4672,194,16,65.1,7224.0,287.0,702.0,0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,16,2015-07-16
4696,195,16,63.08,7089.0,275.0,634.0,-0.433884,-0.900969,-0.5,-0.866025,-0.263665,-0.964614,16,2015-07-17
4720,196,16,49.99,5540.0,282.0,1101.0,-0.974928,-0.222521,-0.5,-0.866025,-0.280231,-0.959933,16,2015-07-18
4744,197,16,50.7,5042.0,301.0,663.0,-0.781831,0.62349,-0.5,-0.866025,-0.296713,-0.954967,16,2015-07-19
4768,198,16,69.1,6964.0,321.0,549.0,0.0,1.0,-0.5,-0.866025,-0.313107,-0.949718,16,2015-07-20
4792,199,16,68.5,6968.0,290.0,1132.0,0.781831,0.62349,-0.5,-0.866025,-0.329408,-0.944188,16,2015-07-21
4816,200,16,68.98,7011.0,304.0,1083.0,0.974928,-0.222521,-0.5,-0.866025,-0.345612,-0.938377,16,2015-07-22
4840,201,16,69.1,7046.0,291.0,1246.0,0.433884,-0.900969,-0.5,-0.866025,-0.361714,-0.932289,16,2015-07-23
4864,202,16,62.47,6994.0,316.0,1539.0,-0.433884,-0.900969,-0.5,-0.866025,-0.377708,-0.925925,16,2015-07-24
4888,203,16,51.36,5502.0,316.0,480.0,-0.974928,-0.222521,-0.5,-0.866025,-0.39359,-0.919286,16,2015-07-25
4912,204,16,43.41,5033.0,337.0,1332.0,-0.781831,0.62349,-0.5,-0.866025,-0.409356,-0.912375,16,2015-07-26
4936,205,16,68.1,6804.0,358.0,1214.0,0.0,1.0,-0.5,-0.866025,-0.425,-0.905193,16,2015-07-27
4960,206,16,66.7,7074.0,311.0,1467.0,0.781831,0.62349,-0.5,-0.866025,-0.440519,-0.897743,16,2015-07-28
4984,207,16,63.49,7052.0,318.0,1501.0,0.974928,-0.222521,-0.5,-0.866025,-0.455907,-0.890028,16,2015-07-29
5008,208,16,62.1,6903.0,315.0,497.0,0.433884,-0.900969,-0.5,-0.866025,-0.47116,-0.882048,16,2015-07-30
5032,209,16,57.1,6878.0,311.0,654.0,-0.433884,-0.900969,-0.5,-0.866025,-0.486273,-0.873807,16,2015-07-31
5056,210,16,54.38,5407.0,271.0,145.0,-0.974928,-0.222521,-0.866025,-0.5,-0.501242,-0.865307,16,2015-08-01
5080,211,16,40.16,4950.0,287.0,900.0,-0.781831,0.62349,-0.866025,-0.5,-0.516062,-0.856551,16,2015-08-02
5104,212,16,61.98,6753.0,307.0,920.0,0.0,1.0,-0.866025,-0.5,-0.53073,-0.847541,16,2015-08-03
