IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
20,0,20,59.92,7013.0,0.0,100.0,-0.974928,-0.222521,0.5,0.866025,0.05162,0.998667,20,2015-01-03
44,1,20,62.31,6729.0,0.0,564.0,-0.781831,0.62349,0.5,0.866025,0.068802,0.99763,20,2015-01-04
68,2,20,67.52,8011.0,0.0,347.0,0.0,1.0,0.5,0.866025,0.085965,0.996298,20,2015-01-05
92,3,20,63.7,8217.0,0.0,263.0,0.781831,0.62349,0.5,0.866025,0.103102,0.994671,20,2015-01-06
116,4,20,70.55,8217.0,0.0,291.0,0.974928,-0.222521,0.5,0.866025,0.120208,0.992749,20,2015-01-07
140,5,20,71.0,8410.0,0.0,379.0,0.433884,-0.900969,0.5,0.866025,0.137279,0.990532,20,2015-01-08
164,6,20,69.0,8453.0,0.0,818.0,-0.433884,-0.900969,0.5,0.866025,0.154309,0.988023,20,2015-01-09
188,7,20,65.69,7284.0,0.0,148.0,-0.974928,-0.222521,0.5,0.866025,0.171293,0.98522,20,2015-01-10
212,8,20,68.03,6955.0,0.0,760.0,-0.781831,0.62349,0.5,0.866025,0.188227,0.982126,20,2015-01-11
236,9,20,67.69,8384.0,0.0,862.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,20,2015-01-12
260,10,20,69.1,8475.0,0.0,901.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,20,2015-01-13
284,11,20,68.75,8375.0,0.0,1334.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,20,2015-01-14
308,12,20,62.01,8275.0,0.0,2676.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,20,2015-01-15
332,13,20,64.89,8076.0,0.0,1817.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,20,2015-01-16
356,14,20,57.59,7582.0,0.0,148.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,20,2015-01-17
380,15,20,59.82,7191.0,0.0,2490.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,20,2015-01-18
404,16,20,69.0,8335.0,0.0,1593.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,20,2015-01-19
428,17,20,69.18,8210.0,0.0,2472.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,20,2015-01-20
452,18,20,55.02,8405.0,0.0,3598.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,20,2015-01-21
476,19,20,63.91,8418.0,0.0,1705.0,0.433884,-0.900969,0.5,0.866025,0.369725,0.929141,20,2015-01-22
500,20,20,63.13,8112.0,0.0,749.0,-0.433884,-0.900969,0.5,0.866025,0.385663,0.92264,20,2015-01-23
524,21,20,57.59,7661.0,0.0,1136.0,-0.974928,-0.222521,0.5,0.866025,0.401488,0.915864,20,2015-01-24
548,22,20,63.89,7047.0,0.0,1012.0,-0.781831,0.62349,0.5,0.866025,0.417194,0.908818,20,2015-01-25
572,23,20,69.7,8068.0,0.0,990.0,0.0,1.0,0.5,0.866025,0.432776,0.901502,20,2015-01-26
596,24,20,64.16,8077.0,0.0,684.0,0.781831,0.62349,0.5,0.866025,0.448229,0.893919,20,2015-01-27
620,25,20,68.2,8163.0,0.0,1700.0,0.974928,-0.222521,0.5,0.866025,0.46355,0.886071,20,2015-01-28
644,26,20,47.87,8089.0,0.0,3656.0,0.433884,-0.900969,0.5,0.866025,0.478734,0.87796,20,2015-01-29
668,27,20,49.0,8016.0,0.0,3944.0,-0.433884,-0.900969,0.5,0.866025,0.493776,0.869589,20,2015-01-30
692,28,20,40.4,7157.0,0.0,3476.0,-0.974928,-0.222521,0.5,0.866025,0.508671,0.860961,20,2015-01-31
716,29,20,52.01,6817.0,0.0,1907.0,-0.781831,0.62349,0.866025,0.5,0.523416,0.852078,20,2015-02-01
740,30,20,61.99,8160.0,0.0,3892.0,0.0,1.0,0.866025,0.5,0.538005,0.842942,20,2015-02-02
764,31,20,61.75,8122.0,0.0,3763.0,0.781831,0.62349,0.866025,0.5,0.552435,0.833556,20,2015-02-03
788,32,20,56.07,8136.0,0.0,2670.0,0.974928,-0.222521,0.866025,0.5,0.566702,0.823923,20,2015-02-04
812,33,20,57.99,8136.0,0.0,1962.0,0.433884,-0.900969,0.866025,0.5,0.5808,0.814046,20,2015-02-05
836,34,20,56.1,8156.0,0.0,1310.0,-0.433884,-0.900969,0.866025,0.5,0.594727,0.803928,20,2015-02-06
860,35,20,64.89,7209.0,0.0,1609.0,-0.974928,-0.222521,0.866025,0.5,0.608477,0.793572,20,2015-02-07
884,36,20,50.48,7220.0,0.0,2534.0,-0.781831,0.62349,0.866025,0.5,0.622047,0.78298,20,2015-02-08
908,37,20,77.56,8226.0,0.0,2257.0,0.0,1.0,0.866025,0.5,0.635432,0.772157,20,2015-02-09
932,38,20,71.0,8326.0,0.0,1049.0,0.781831,0.62349,0.866025,0.5,0.64863,0.761104,20,2015-02-10
956,39,20,77.15,8242.0,0.0,230.0,0.974928,-0.222521,0.866025,0.5,0.661635,0.749826,20,2015-02-11
980,40,20,75.79,8070.0,0.0,735.0,0.433884,-0.900969,0.866025,0.5,0.674444,0.738326,20,2015-02-12
1004,41,20,61.1,7886.0,0.0,2230.0,-0.433884,-0.900969,0.866025,0.5,0.687053,0.726608,20,2015-02-13
1028,42,20,45.1,7245.0,0.0,3458.0,-0.974928,-0.222521,0.866025,0.5,0.699458,0.714673,20,2015-02-14
1052,43,20,54.92,6905.0,0.0,1487.0,-0.781831,0.62349,0.866025,0.5,0.711657,0.702527,20,2015-02-15
1076,44,20,61.49,7291.0,0.0,2751.0,0.0,1.0,0.866025,0.5,0.723644,0.690173,20,2015-02-16
1100,45,20,53.59,6901.0,0.0,3211.0,0.781831,0.62349,0.866025,0.5,0.735417,0.677615,20,2015-02-17
1124,46,20,60.19,7347.0,0.0,1727.0,0.974928,-0.222521,0.866025,0.5,0.746972,0.664855,20,2015-02-18
1148,47,20,75.8,7469.0,0.0,233.0,0.433884,-0.900969,0.866025,0.5,0.758306,0.651899,20,2015-02-19
1172,48,20,59.99,7584.0,0.0,1236.0,-0.433884,-0.900969,0.866025,0.5,0.769415,0.638749,20,2015-02-20
1196,49,20,40.0,7023.0,0.0,2933.0,-0.974928,-0.222521,0.866025,0.5,0.780296,0.625411,20,2015-02-21
1220,50,20,47.15,6797.0,0.0,1642.0,-0.781831,0.62349,0.866025,0.5,0.790946,0.611886,20,2015-02-22
1244,51,20,45.04,7549.0,0.0,3626.0,0.0,1.0,0.866025,0.5,0.801361,0.598181,20,2015-02-23
1268,52,20,51.5,7674.0,0.0,2413.0,0.781831,0.62349,0.866025,0.5,0.811539,0.584298,20,2015-02-24
1292,53,20,51.48,7710.0,0.0,2246.0,0.974928,-0.222521,0.866025,0.5,0.821477,0.570242,20,2015-02-25
1316,54,20,53.15,7745.0,0.0,2185.0,0.433884,-0.900969,0.866025,0.5,0.831171,0.556017,20,2015-02-26
1340,55,20,50.1,7745.0,0.0,1783.0,-0.433884,-0.900969,0.866025,0.5,0.840618,0.541628,20,2015-02-27
1364,56,20,45.9,7023.0,0.0,1363.0,-0.974928,-0.222521,0.866025,0.5,0.849817,0.527078,20,2015-02-28
1388,57,20,44.0,6511.0,0.0,1433.0,-0.781831,0.62349,1.0,0.0,0.858764,0.512371,20,2015-03-01
1412,58,20,77.15,7435.0,0.0,624.0,0.0,1.0,1.0,0.0,0.867456,0.497513,20,2015-03-02
1436,59,20,69.69,7734.0,0.0,947.0,0.781831,0.62349,1.0,0.0,0.875892,0.482508,20,2015-03-03
1460,60,20,44.69,7412.0,0.0,3018.0,0.974928,-0.222521,1.0,0.0,0.884068,0.467359,20,2015-03-04
1484,61,20,52.1,7490.0,0.0,2324.0,0.433884,-0.900969,1.0,0.0,0.891981,0.452072,20,2015-03-05
1508,62,20,71.0,7362.0,0.0,732.0,-0.433884,-0.900969,1.0,0.0,0.899631,0.436651,20,2015-03-06
1532,63,20,60.75,6809.0,0.0,98.0,-0.974928,-0.222521,1.0,0.0,0.907014,0.421101,20,2015-03-07
1556,64,20,49.29,6444.0,0.0,535.0,-0.781831,0.62349,1.0,0.0,0.914128,0.405426,20,2015-03-08
1580,65,20,59.52,7134.0,0.0,323.0,0.0,1.0,1.0,0.0,0.920971,0.38963,20,2015-03-09
1604,66,20,69.49,7165.0,0.0,225.0,0.781831,0.62349,1.0,0.0,0.927542,0.37372,20,2015-03-10
1628,67,20,58.0,6859.0,0.0,119.0,0.974928,-0.222521,1.0,0.0,0.933837,0.357698,20,2015-03-11
1652,68,20,52.98,7070.0,0.0,1527.0,0.433884,-0.900969,1.0,0.0,0.939856,0.341571,20,2015-03-12
1676,69,20,52.01,7057.0,0.0,1433.0,-0.433884,-0.900969,1.0,0.0,0.945596,0.325342,20,2015-03-13
1700,70,20,50.13,6267.0,0.0,1066.0,-0.974928,-0.222521,1.0,0.0,0.951057,0.309017,20,2015-03-14
1724,71,20,56.95,5740.0,0.0,822.0,-0.781831,0.62349,1.0,0.0,0.956235,0.2926,20,2015-03-15
1748,72,20,62.1,7025.0,0.0,323.0,0.0,1.0,1.0,0.0,0.96113,0.276097,20,2015-03-16
1772,73,20,52.45,7169.0,0.0,225.0,0.781831,0.62349,1.0,0.0,0.96574,0.259512,20,2015-03-17
1796,74,20,51.69,7286.0,0.0,1274.0,0.974928,-0.222521,1.0,0.0,0.970064,0.24285,20,2015-03-18
1820,75,20,47.02,7169.0,0.0,2794.0,0.433884,-0.900969,1.0,0.0,0.9741,0.226116,20,2015-03-19
1844,76,20,49.84,6958.0,0.0,2237.0,-0.433884,-0.900969,1.0,0.0,0.977848,0.209315,20,2015-03-20
1868,77,20,53.16,6200.0,0.0,1399.0,-0.974928,-0.222521,1.0,0.0,0.981306,0.192452,20,2015-03-21
1892,78,20,59.01,6049.0,0.0,1281.0,-0.781831,0.62349,1.0,0.0,0.984474,0.175531,20,2015-03-22
1916,79,20,58.59,6916.0,0.0,2816.0,0.0,1.0,1.0,0.0,0.987349,0.158559,20,2015-03-23
1940,80,20,56.77,7001.0,0.0,3161.0,0.781831,0.62349,1.0,0.0,0.989932,0.14154,20,2015-03-24
1964,81,20,58.11,7200.0,0.0,2766.0,0.974928,-0.222521,1.0,0.0,0.992222,0.124479,20,2015-03-25
1988,82,20,56.19,7098.0,0.0,2279.0,0.433884,-0.900969,1.0,0.0,0.994218,0.107381,20,2015-03-26
2012,83,20,49.84,6679.0,0.0,1265.0,-0.433884,-0.900969,1.0,0.0,0.995919,0.090252,20,2015-03-27
2036,84,20,53.0,6130.0,0.0,1606.0,-0.974928,-0.222521,1.0,0.0,0.997325,0.073095,20,2015-03-28
2060,85,20,46.71,5048.0,0.0,1281.0,-0.781831,0.62349,1.0,0.0,0.998435,0.055917,20,2015-03-29
2084,86,20,57.27,6069.0,0.0,2816.0,0.0,1.0,1.0,0.0,0.99925,0.038722,20,2015-03-30
2108,87,20,53.69,6173.0,0.0,1141.0,0.781831,0.62349,1.0,0.0,0.999769,0.021516,20,2015-03-31
