IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
1472,61,8,27.57,5556.0,8.0,3724.0,0.433884,-0.900969,1.0,0.0,0.891981,0.452072,8,2015-03-05
1496,62,8,52.69,5464.0,15.0,2167.0,-0.433884,-0.900969,1.0,0.0,0.899631,0.436651,8,2015-03-06
1520,63,8,45.09,4478.0,28.0,877.0,-0.974928,-0.222521,1.0,0.0,0.907014,0.421101,8,2015-03-07
1544,64,8,33.43,3842.0,5.0,371.0,-0.781831,0.62349,1.0,0.0,0.914128,0.405426,8,2015-03-08
1568,65,8,56.65,5292.0,1.0,726.0,0.0,1.0,1.0,0.0,0.920971,0.38963,8,2015-03-09
1592,66,8,59.69,5323.0,34.0,97.0,0.781831,0.62349,1.0,0.0,0.927542,0.37372,8,2015-03-10
1616,67,8,56.61,5325.0,31.0,141.0,0.974928,-0.222521,1.0,0.0,0.933837,0.357698,8,2015-03-11
1640,68,8,58.13,5307.0,32.0,371.0,0.433884,-0.900969,1.0,0.0,0.939856,0.341571,8,2015-03-12
1664,69,8,46.07,5327.0,31.0,2378.0,-0.433884,-0.900969,1.0,0.0,0.945596,0.325342,8,2015-03-13
1688,70,8,41.5,4531.0,28.0,1971.0,-0.974928,-0.222521,1.0,0.0,0.951057,0.309017,8,2015-03-14
1712,71,8,34.06,3914.0,4.0,601.0,-0.781831,0.62349,1.0,0.0,0.956235,0.2926,8,2015-03-15
1736,72,8,61.54,5183.0,1.0,726.0,0.0,1.0,1.0,0.0,0.96113,0.276097,8,2015-03-16
1760,73,8,50.0,5394.0,34.0,97.0,0.781831,0.62349,1.0,0.0,0.96574,0.259512,8,2015-03-17
1784,74,8,52.69,5366.0,14.0,1594.0,0.974928,-0.222521,1.0,0.0,0.970064,0.24285,8,2015-03-18
1808,75,8,43.0,5416.0,6.0,2304.0,0.433884,-0.900969,1.0,0.0,0.9741,0.226116,8,2015-03-19
1832,76,8,43.6,5241.0,26.0,3179.0,-0.433884,-0.900969,1.0,0.0,0.977848,0.209315,8,2015-03-20
1856,77,8,43.1,4445.0,24.0,2366.0,-0.974928,-0.222521,1.0,0.0,0.981306,0.192452,8,2015-03-21
1880,78,8,28.51,4044.0,4.0,2513.0,-0.781831,0.62349,1.0,0.0,0.984474,0.175531,8,2015-03-22
1904,79,8,59.79,5132.0,1.0,936.0,0.0,1.0,1.0,0.0,0.987349,0.158559,8,2015-03-23
1928,80,8,51.69,5311.0,23.0,3441.0,0.781831,0.62349,1.0,0.0,0.989932,0.14154,8,2015-03-24
1952,81,8,48.6,5492.0,41.0,2628.0,0.974928,-0.222521,1.0,0.0,0.992222,0.124479,8,2015-03-25
1976,82,8,50.14,5497.0,37.0,2039.0,0.433884,-0.900969,1.0,0.0,0.994218,0.107381,8,2015-03-26
2000,83,8,43.6,5001.0,66.0,1408.0,-0.433884,-0.900969,1.0,0.0,0.995919,0.090252,8,2015-03-27
2024,84,8,47.35,4338.0,34.0,654.0,-0.974928,-0.222521,1.0,0.0,0.997325,0.073095,8,2015-03-28
2048,85,8,28.5,3831.0,4.0,2513.0,-0.781831,0.62349,1.0,0.0,0.998435,0.055917,8,2015-03-29
2072,86,8,50.48,4754.0,1.0,936.0,0.0,1.0,1.0,0.0,0.99925,0.038722,8,2015-03-30
2096,87,8,53.49,4789.0,80.0,1107.0,0.781831,0.62349,1.0,0.0,0.999769,0.021516,8,2015-03-31
2120,88,8,33.96,4820.0,15.0,2378.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,8,2015-04-01
2144,89,8,39.44,4772.0,4.0,2465.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,8,2015-04-02
2168,90,8,36.1,4131.0,7.0,985.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,8,2015-04-03
2192,91,8,25.96,4066.0,0.0,1865.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,8,2015-04-04
2216,92,8,14.35,3605.0,0.0,2202.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,8,2015-04-05
2240,93,8,41.09,4564.0,0.0,1386.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,8,2015-04-06
2264,94,8,50.48,4845.0,8.0,2145.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,8,2015-04-07
2288,95,8,41.88,4795.0,3.0,2938.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,8,2015-04-08
2312,96,8,53.19,4781.0,4.0,1107.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,8,2015-04-09
2336,97,8,61.6,4797.0,1.0,284.0,-0.433884,-0.900969,0.866025,-0.5,0.988678,-0.150055,8,2015-04-10
2360,98,8,50.48,4269.0,2.0,636.0,-0.974928,-0.222521,0.866025,-0.5,0.985948,-0.167052,8,2015-04-11
2384,99,8,29.81,3700.0,0.0,1934.0,-0.781831,0.62349,0.866025,-0.5,0.982927,-0.183998,8,2015-04-12
2408,100,8,56.77,4576.0,0.0,2376.0,0.0,1.0,0.866025,-0.5,0.979614,-0.200891,8,2015-04-13
2432,101,8,50.48,4717.0,12.0,2324.0,0.781831,0.62349,0.866025,-0.5,0.976011,-0.217723,8,2015-04-14
2456,102,8,51.76,4976.0,14.0,1039.0,0.974928,-0.222521,0.866025,-0.5,0.972118,-0.234491,8,2015-04-15
2480,103,8,55.49,4976.0,4.0,1107.0,0.433884,-0.900969,0.866025,-0.5,0.967938,-0.25119,8,2015-04-16
2504,104,8,60.1,4934.0,1.0,284.0,-0.433884,-0.900969,0.866025,-0.5,0.963471,-0.267814,8,2015-04-17
2528,105,8,53.6,4044.0,8.0,1203.0,-0.974928,-0.222521,0.866025,-0.5,0.958718,-0.284359,8,2015-04-18
2552,106,8,32.4,3661.0,0.0,690.0,-0.781831,0.62349,0.866025,-0.5,0.953681,-0.30082,8,2015-04-19
2576,107,8,62.0,4817.0,0.0,293.0,0.0,1.0,0.866025,-0.5,0.948362,-0.317191,8,2015-04-20
2600,108,8,57.56,4784.0,23.0,1501.0,0.781831,0.62349,0.866025,-0.5,0.942761,-0.333469,8,2015-04-21
2624,109,8,57.01,5119.0,27.0,542.0,0.974928,-0.222521,0.866025,-0.5,0.936881,-0.349647,8,2015-04-22
2648,110,8,65.1,5119.0,19.0,105.0,0.433884,-0.900969,0.866025,-0.5,0.930724,-0.365723,8,2015-04-23
2672,111,8,60.95,4855.0,20.0,462.0,-0.433884,-0.900969,0.866025,-0.5,0.924291,-0.381689,8,2015-04-24
2696,112,8,40.0,3786.0,29.0,2043.0,-0.974928,-0.222521,0.866025,-0.5,0.917584,-0.397543,8,2015-04-25
2720,113,8,25.0,3974.0,5.0,1737.0,-0.781831,0.62349,0.866025,-0.5,0.910605,-0.413279,8,2015-04-26
2744,114,8,48.57,5372.0,0.0,892.0,0.0,1.0,0.866025,-0.5,0.903356,-0.428892,8,2015-04-27
2768,115,8,59.23,5070.0,15.0,462.0,0.781831,0.62349,0.866025,-0.5,0.895839,-0.444378,8,2015-04-28
2792,116,8,62.6,5013.0,19.0,889.0,0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,8,2015-04-29
2816,117,8,59.97,4959.0,37.0,758.0,0.433884,-0.900969,0.866025,-0.5,0.880012,-0.474951,8,2015-04-30
2840,118,8,30.6,3948.0,39.0,1732.0,-0.433884,-0.900969,0.5,-0.866025,0.871706,-0.490029,8,2015-05-01
2864,119,8,41.15,4198.0,11.0,1360.0,-0.974928,-0.222521,0.5,-0.866025,0.863142,-0.504961,8,2015-05-02
2888,120,8,29.14,4035.0,0.0,1740.0,-0.781831,0.62349,0.5,-0.866025,0.854322,-0.519744,8,2015-05-03
2912,121,8,58.57,4916.0,0.0,2741.0,0.0,1.0,0.5,-0.866025,0.845249,-0.534373,8,2015-05-04
2936,122,8,54.6,5119.0,10.0,1240.0,0.781831,0.62349,0.5,-0.866025,0.835925,-0.548843,8,2015-05-05
2960,123,8,65.69,5119.0,7.0,254.0,0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,8,2015-05-06
2984,124,8,57.98,5038.0,33.0,1357.0,0.433884,-0.900969,0.5,-0.866025,0.816538,-0.577292,8,2015-05-07
3008,125,8,39.25,4861.0,45.0,1545.0,-0.433884,-0.900969,0.5,-0.866025,0.80648,-0.591261,8,2015-05-08
3032,126,8,55.83,4190.0,49.0,165.0,-0.974928,-0.222521,0.5,-0.866025,0.796183,-0.605056,8,2015-05-09
3056,127,8,38.0,3826.0,15.0,250.0,-0.781831,0.62349,0.5,-0.866025,0.78565,-0.618671,8,2015-05-10
3080,128,8,59.23,5116.0,0.0,295.0,0.0,1.0,0.5,-0.866025,0.774884,-0.632103,8,2015-05-11
3104,129,8,60.99,4906.0,60.0,638.0,0.781831,0.62349,0.5,-0.866025,0.763889,-0.645348,8,2015-05-12
3128,130,8,55.1,5059.0,26.0,1121.0,0.974928,-0.222521,0.5,-0.866025,0.752667,-0.658402,8,2015-05-13
3152,131,8,55.48,5088.0,46.0,1750.0,0.433884,-0.900969,0.5,-0.866025,0.741222,-0.67126,8,2015-05-14
3176,132,8,49.1,5120.0,38.0,2503.0,-0.433884,-0.900969,0.5,-0.866025,0.729558,-0.683919,8,2015-05-15
3200,133,8,32.4,4274.0,59.0,1779.0,-0.974928,-0.222521,0.5,-0.866025,0.717677,-0.696376,8,2015-05-16
3224,134,8,23.2,3815.0,25.0,2345.0,-0.781831,0.62349,0.5,-0.866025,0.705584,-0.708627,8,2015-05-17
3248,135,8,55.48,4881.0,4.0,516.0,0.0,1.0,0.5,-0.866025,0.693281,-0.720667,8,2015-05-18
3272,136,8,39.21,5024.0,62.0,2681.0,0.781831,0.62349,0.5,-0.866025,0.680773,-0.732494,8,2015-05-19
3296,137,8,56.11,5019.0,56.0,1284.0,0.974928,-0.222521,0.5,-0.866025,0.668064,-0.744104,8,2015-05-20
3320,138,8,46.1,4979.0,61.0,2160.0,0.433884,-0.900969,0.5,-0.866025,0.655156,-0.755493,8,2015-05-21
3344,139,8,45.35,5069.0,65.0,2371.0,-0.433884,-0.900969,0.5,-0.866025,0.642055,-0.766659,8,2015-05-22
3368,140,8,35.0,4274.0,73.0,2141.0,-0.974928,-0.222521,0.5,-0.866025,0.628763,-0.777597,8,2015-05-23
3392,141,8,25.0,3846.0,38.0,2253.0,-0.781831,0.62349,0.5,-0.866025,0.615285,-0.788305,8,2015-05-24
3416,142,8,48.1,5049.0,9.0,2304.0,0.0,1.0,0.5,-0.866025,0.601624,-0.798779,8,2015-05-25
3440,143,8,50.6,5146.0,57.0,1500.0,0.781831,0.62349,0.5,-0.866025,0.587785,-0.809017,8,2015-05-26
3464,144,8,52.25,5134.0,49.0,2529.0,0.974928,-0.222521,0.5,-0.866025,0.573772,-0.819015,8,2015-05-27
3488,145,8,55.0,5090.0,63.0,967.0,0.433884,-0.900969,0.5,-0.866025,0.559589,-0.82877,8,2015-05-28
3512,146,8,58.0,5168.0,63.0,534.0,-0.433884,-0.900969,0.5,-0.866025,0.54524,-0.83828,8,2015-05-29
3536,147,8,51.49,4274.0,62.0,1014.0,-0.974928,-0.222521,0.5,-0.866025,0.53073,-0.847541,8,2015-05-30
3560,148,8,45.05,3818.0,28.0,1273.0,-0.781831,0.62349,0.5,-0.866025,0.516062,-0.856551,8,2015-05-31
3584,149,8,59.95,4893.0,4.0,849.0,0.0,1.0,0.0,-1.0,0.501242,-0.865307,8,2015-06-01
3608,150,8,60.69,5107.0,67.0,407.0,0.781831,0.62349,0.0,-1.0,0.486273,-0.873807,8,2015-06-02
3632,151,8,59.02,5211.0,59.0,299.0,0.974928,-0.222521,0.0,-1.0,0.47116,-0.882048,8,2015-06-03
3656,152,8,59.0,5181.0,71.0,525.0,0.433884,-0.900969,0.0,-1.0,0.455907,-0.890028,8,2015-06-04
3680,153,8,60.22,5182.0,64.0,342.0,-0.433884,-0.900969,0.0,-1.0,0.440519,-0.897743,8,2015-06-05
3704,154,8,44.97,4415.0,62.0,723.0,-0.974928,-0.222521,0.0,-1.0,0.425,-0.905193,8,2015-06-06
3728,155,8,40.0,3802.0,28.0,1378.0,-0.781831,0.62349,0.0,-1.0,0.409356,-0.912375,8,2015-06-07
3752,156,8,59.75,4943.0,4.0,1032.0,0.0,1.0,0.0,-1.0,0.39359,-0.919286,8,2015-06-08
3776,157,8,62.06,5209.0,44.0,882.0,0.781831,0.62349,0.0,-1.0,0.377708,-0.925925,8,2015-06-09
3800,158,8,61.56,4099.0,48.0,532.0,0.974928,-0.222521,0.0,-1.0,0.361714,-0.932289,8,2015-06-10
3824,159,8,62.59,5113.0,22.0,328.0,0.433884,-0.900969,0.0,-1.0,0.345612,-0.938377,8,2015-06-11
3848,160,8,62.07,5353.0,42.0,685.0,-0.433884,-0.900969,0.0,-1.0,0.329408,-0.944188,8,2015-06-12
3872,161,8,57.07,4479.0,26.0,513.0,-0.974928,-0.222521,0.0,-1.0,0.313107,-0.949718,8,2015-06-13
3896,162,8,44.98,3835.0,10.0,980.0,-0.781831,0.62349,0.0,-1.0,0.296713,-0.954967,8,2015-06-14
3920,163,8,59.75,4945.0,2.0,276.0,0.0,1.0,0.0,-1.0,0.280231,-0.959933,8,2015-06-15
3944,164,8,56.61,5132.0,32.0,653.0,0.781831,0.62349,0.0,-1.0,0.263665,-0.964614,8,2015-06-16
3968,165,8,56.13,5219.0,48.0,854.0,0.974928,-0.222521,0.0,-1.0,0.247022,-0.96901,8,2015-06-17
3992,166,8,44.19,5238.0,69.0,2586.0,0.433884,-0.900969,0.0,-1.0,0.230306,-0.973118,8,2015-06-18
4016,167,8,56.61,5391.0,75.0,1601.0,-0.433884,-0.900969,0.0,-1.0,0.213521,-0.976938,8,2015-06-19
4040,168,8,42.5,4544.0,72.0,1975.0,-0.974928,-0.222521,0.0,-1.0,0.196673,-0.980469,8,2015-06-20
4064,169,8,41.71,4154.0,40.0,997.0,-0.781831,0.62349,0.0,-1.0,0.179767,-0.983709,8,2015-06-21
4088,170,8,65.48,5104.0,12.0,154.0,0.0,1.0,0.0,-1.0,0.162807,-0.986658,8,2015-06-22
4112,171,8,64.19,5230.0,67.0,649.0,0.781831,0.62349,0.0,-1.0,0.145799,-0.989314,8,2015-06-23
4136,172,8,64.13,4776.0,47.0,383.0,0.974928,-0.222521,0.0,-1.0,0.128748,-0.991677,8,2015-06-24
4160,173,8,64.19,5107.0,42.0,116.0,0.433884,-0.900969,0.0,-1.0,0.111659,-0.993747,8,2015-06-25
4184,174,8,65.57,5214.0,63.0,139.0,-0.433884,-0.900969,0.0,-1.0,0.094537,-0.995521,8,2015-06-26
4208,175,8,59.61,4619.0,66.0,227.0,-0.974928,-0.222521,0.0,-1.0,0.077386,-0.997001,8,2015-06-27
4232,176,8,48.11,4258.0,29.0,369.0,-0.781831,0.62349,0.0,-1.0,0.060213,-0.998186,8,2015-06-28
4256,177,8,64.13,4954.0,4.0,401.0,0.0,1.0,0.0,-1.0,0.043022,-0.999074,8,2015-06-29
4280,178,8,62.69,5139.0,60.0,214.0,0.781831,0.62349,0.0,-1.0,0.025818,-0.999667,8,2015-06-30
4304,179,8,61.87,5166.0,67.0,384.0,0.974928,-0.222521,-0.5,-0.866025,0.008607,-0.999963,8,2015-07-01
4328,180,8,65.19,5152.0,54.0,739.0,0.433884,-0.900969,-0.5,-0.866025,-0.008607,-0.999963,8,2015-07-02
4352,181,8,63.19,5278.0,39.0,260.0,-0.433884,-0.900969,-0.5,-0.866025,-0.025818,-0.999667,8,2015-07-03
4376,182,8,59.69,4472.0,66.0,322.0,-0.974928,-0.222521,-0.5,-0.866025,-0.043022,-0.999074,8,2015-07-04
4400,183,8,45.64,4131.0,30.0,890.0,-0.781831,0.62349,-0.5,-0.866025,-0.060213,-0.998186,8,2015-07-05
4424,184,8,62.0,5056.0,5.0,327.0,0.0,1.0,-0.5,-0.866025,-0.077386,-0.997001,8,2015-07-06
4448,185,8,65.0,5295.0,59.0,755.0,0.781831,0.62349,-0.5,-0.866025,-0.094537,-0.995521,8,2015-07-07
4472,186,8,59.69,5109.0,58.0,1023.0,0.974928,-0.222521,-0.5,-0.866025,-0.111659,-0.993747,8,2015-07-08
4496,187,8,50.52,5109.0,60.0,1761.0,0.433884,-0.900969,-0.5,-0.866025,-0.128748,-0.991677,8,2015-07-09
4520,188,8,64.69,5128.0,59.0,574.0,-0.433884,-0.900969,-0.5,-0.866025,-0.145799,-0.989314,8,2015-07-10
4544,189,8,48.5,4580.0,58.0,1190.0,-0.974928,-0.222521,-0.5,-0.866025,-0.162807,-0.986658,8,2015-07-11
4568,190,8,45.97,4051.0,63.0,625.0,-0.781831,0.62349,-0.5,-0.866025,-0.179767,-0.983709,8,2015-07-12
4592,191,8,65.1,4946.0,63.0,506.0,0.0,1.0,-0.5,-0.866025,-0.196673,-0.980469,8,2015-07-13
4616,192,8,60.98,5185.0,62.0,552.0,0.781831,0.62349,-0.5,-0.866025,-0.213521,-0.976938,8,2015-07-14
4640,193,8,64.5,5353.0,61.0,327.0,0.974928,-0.222521,-0.5,-0.866025,-0.230306,-0.973118,8,2015-07-15
4664,194,8,65.46,5379.0,59.0,615.0,0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,8,2015-07-16
4688,195,8,64.03,5374.0,52.0,464.0,-0.433884,-0.900969,-0.5,-0.866025,-0.263665,-0.964614,8,2015-07-17
4712,196,8,64.63,4659.0,54.0,581.0,-0.974928,-0.222521,-0.5,-0.866025,-0.280231,-0.959933,8,2015-07-18
4736,197,8,46.92,4008.0,23.0,643.0,-0.781831,0.62349,-0.5,-0.866025,-0.296713,-0.954967,8,2015-07-19
4760,198,8,63.6,4952.0,3.0,431.0,0.0,1.0,-0.5,-0.866025,-0.313107,-0.949718,8,2015-07-20
4784,199,8,68.16,5332.0,44.0,646.0,0.781831,0.62349,-0.5,-0.866025,-0.329408,-0.944188,8,2015-07-21
4808,200,8,66.01,5365.0,43.0,1091.0,0.974928,-0.222521,-0.5,-0.866025,-0.345612,-0.938377,8,2015-07-22
4832,201,8,68.98,5392.0,49.0,664.0,0.433884,-0.900969,-0.5,-0.866025,-0.361714,-0.932289,8,2015-07-23
4856,202,8,66.22,5162.0,44.0,1410.0,-0.433884,-0.900969,-0.5,-0.866025,-0.377708,-0.925925,8,2015-07-24
4880,203,8,45.0,4651.0,46.0,1461.0,-0.974928,-0.222521,-0.5,-0.866025,-0.39359,-0.919286,8,2015-07-25
4904,204,8,45.1,4029.0,14.0,701.0,-0.781831,0.62349,-0.5,-0.866025,-0.409356,-0.912375,8,2015-07-26
4928,205,8,63.96,4909.0,0.0,1452.0,0.0,1.0,-0.5,-0.866025,-0.425,-0.905193,8,2015-07-27
4952,206,8,66.12,5413.0,44.0,1147.0,0.781831,0.62349,-0.5,-0.866025,-0.440519,-0.897743,8,2015-07-28
4976,207,8,66.0,5136.0,43.0,1506.0,0.974928,-0.222521,-0.5,-0.866025,-0.455907,-0.890028,8,2015-07-29
5000,208,8,54.1,5343.0,42.0,714.0,0.433884,-0.900969,-0.5,-0.866025,-0.47116,-0.882048,8,2015-07-30
5024,209,8,59.0,5470.0,39.0,256.0,-0.433884,-0.900969,-0.5,-0.866025,-0.486273,-0.873807,8,2015-07-31
5048,210,8,46.85,4564.0,33.0,946.0,-0.974928,-0.222521,-0.866025,-0.5,-0.501242,-0.865307,8,2015-08-01
5072,211,8,40.16,4009.0,9.0,397.0,-0.781831,0.62349,-0.866025,-0.5,-0.516062,-0.856551,8,2015-08-02
5096,212,8,66.1,5120.0,0.0,138.0,0.0,1.0,-0.866025,-0.5,-0.53073,-0.847541,8,2015-08-03
