IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
1,0,1,47.84,5406.0,0.0,261.0,-0.974928,-0.222521,0.5,0.866025,0.05162,0.998667,1,2015-01-03
25,1,1,40.19,5341.0,0.0,137.0,-0.781831,0.62349,0.5,0.866025,0.068802,0.99763,1,2015-01-04
49,2,1,48.07,5208.0,0.0,528.0,0.0,1.0,0.5,0.866025,0.085965,0.996298,1,2015-01-05
73,3,1,50.45,5497.0,0.0,239.0,0.781831,0.62349,0.5,0.866025,0.103102,0.994671,1,2015-01-06
97,4,1,49.67,5497.0,0.0,320.0,0.974928,-0.222521,0.5,0.866025,0.120208,0.992749,1,2015-01-07
121,5,1,60.1,6051.0,0.0,250.0,0.433884,-0.900969,0.5,0.866025,0.137279,0.990532,1,2015-01-08
145,6,1,50.25,6124.0,0.0,1005.0,-0.433884,-0.900969,0.5,0.866025,0.154309,0.988023,1,2015-01-09
169,7,1,47.6,5692.0,0.0,922.0,-0.974928,-0.222521,0.5,0.866025,0.171293,0.98522,1,2015-01-10
193,8,1,41.3,5398.0,0.0,324.0,-0.781831,0.62349,0.5,0.866025,0.188227,0.982126,1,2015-01-11
217,9,1,45.34,5536.0,0.0,1011.0,0.0,1.0,0.5,0.866025,0.205104,0.97874,1,2015-01-12
241,10,1,42.0,5754.0,0.0,1391.0,0.781831,0.62349,0.5,0.866025,0.221922,0.975065,1,2015-01-13
265,11,1,43.22,5992.0,0.0,605.0,0.974928,-0.222521,0.5,0.866025,0.238673,0.9711,1,2015-01-14
289,12,1,35.0,5773.0,0.0,2264.0,0.433884,-0.900969,0.5,0.866025,0.255353,0.966848,1,2015-01-15
313,13,1,34.0,5984.0,0.0,2685.0,-0.433884,-0.900969,0.5,0.866025,0.271958,0.962309,1,2015-01-16
337,14,1,33.8,5868.0,0.0,922.0,-0.974928,-0.222521,0.5,0.866025,0.288482,0.957485,1,2015-01-17
361,15,1,33.8,5513.0,0.0,3160.0,-0.781831,0.62349,0.5,0.866025,0.304921,0.952378,1,2015-01-18
385,16,1,34.9,5457.0,0.0,3673.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,1,2015-01-19
409,17,1,42.44,5782.0,0.0,969.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,1,2015-01-20
433,18,1,47.43,5970.0,0.0,2335.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,1,2015-01-21
457,19,1,38.4,5866.0,0.0,3279.0,0.433884,-0.900969,0.5,0.866025,0.369725,0.929141,1,2015-01-22
481,20,1,42.1,5928.0,0.0,1178.0,-0.433884,-0.900969,0.5,0.866025,0.385663,0.92264,1,2015-01-23
505,21,1,43.12,5885.0,0.0,807.0,-0.974928,-0.222521,0.5,0.866025,0.401488,0.915864,1,2015-01-24
529,22,1,31.4,5519.0,0.0,1421.0,-0.781831,0.62349,0.5,0.866025,0.417194,0.908818,1,2015-01-25
553,23,1,38.0,5438.0,0.0,1016.0,0.0,1.0,0.5,0.866025,0.432776,0.901502,1,2015-01-26
577,24,1,43.52,5768.0,0.0,1233.0,0.781831,0.62349,0.5,0.866025,0.448229,0.893919,1,2015-01-27
