IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
447,18,15,44.95,7288.0,287.0,3394.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,15,2015-01-21
471,19,15,47.37,7525.0,135.0,2076.0,0.433884,-0.900969,0.5,0.866025,0.369725,0.929141,15,2015-01-22
495,20,15,50.1,7485.0,144.0,469.0,-0.433884,-0.900969,0.5,0.866025,0.385663,0.92264,15,2015-01-23
519,21,15,43.1,6204.0,157.0,667.0,-0.974928,-0.222521,0.5,0.866025,0.401488,0.915864,15,2015-01-24
543,22,15,34.82,5690.0,148.0,467.0,-0.781831,0.62349,0.5,0.866025,0.417194,0.908818,15,2015-01-25
567,23,15,60.76,7163.0,179.0,278.0,0.0,1.0,0.5,0.866025,0.432776,0.901502,15,2015-01-26
591,24,15,57.1,7315.0,288.0,184.0,0.781831,0.62349,0.5,0.866025,0.448229,0.893919,15,2015-01-27
615,25,15,58.38,7315.0,284.0,1065.0,0.974928,-0.222521,0.5,0.866025,0.46355,0.886071,15,2015-01-28
639,26,15,34.52,7271.0,269.0,3346.0,0.433884,-0.900969,0.5,0.866025,0.478734,0.87796,15,2015-01-29
663,27,15,33.8,7205.0,248.0,4020.0,-0.433884,-0.900969,0.5,0.866025,0.493776,0.869589,15,2015-01-30
687,28,15,14.84,5790.0,97.0,3820.0,-0.974928,-0.222521,0.5,0.866025,0.508671,0.860961,15,2015-01-31
711,29,15,5.0,5287.0,84.0,2276.0,-0.781831,0.62349,0.866025,0.5,0.523416,0.852078,15,2015-02-01
735,30,15,42.59,7185.0,114.0,3753.0,0.0,1.0,0.866025,0.5,0.538005,0.842942,15,2015-02-02
759,31,15,42.55,7211.0,234.0,3739.0,0.781831,0.62349,0.866025,0.5,0.552435,0.833556,15,2015-02-03
783,32,15,29.5,7230.0,92.0,2784.0,0.974928,-0.222521,0.866025,0.5,0.566702,0.823923,15,2015-02-04
807,33,15,42.55,7106.0,93.0,1553.0,0.433884,-0.900969,0.866025,0.5,0.5808,0.814046,15,2015-02-05
831,34,15,40.4,7076.0,305.0,900.0,-0.433884,-0.900969,0.866025,0.5,0.594727,0.803928,15,2015-02-06
855,35,15,51.37,5929.0,308.0,793.0,-0.974928,-0.222521,0.866025,0.5,0.608477,0.793572,15,2015-02-07
879,36,15,27.0,5927.0,306.0,1183.0,-0.781831,0.62349,0.866025,0.5,0.622047,0.78298,15,2015-02-08
903,37,15,54.16,7248.0,327.0,1838.0,0.0,1.0,0.866025,0.5,0.635432,0.772157,15,2015-02-09
927,38,15,61.01,7445.0,309.0,936.0,0.781831,0.62349,0.866025,0.5,0.64863,0.761104,15,2015-02-10
951,39,15,68.05,7266.0,293.0,351.0,0.974928,-0.222521,0.866025,0.5,0.661635,0.749826,15,2015-02-11
975,40,15,69.0,7309.0,77.0,532.0,0.433884,-0.900969,0.866025,0.5,0.674444,0.738326,15,2015-02-12
999,41,15,44.19,7409.0,148.0,2192.0,-0.433884,-0.900969,0.866025,0.5,0.687053,0.726608,15,2015-02-13
1023,42,15,33.93,6074.0,257.0,2573.0,-0.974928,-0.222521,0.866025,0.5,0.699458,0.714673,15,2015-02-14
1047,43,15,25.5,5504.0,264.0,1838.0,-0.781831,0.62349,0.866025,0.5,0.711657,0.702527,15,2015-02-15
1071,44,15,49.87,6678.0,87.0,1692.0,0.0,1.0,0.866025,0.5,0.723644,0.690173,15,2015-02-16
1095,45,15,38.98,5825.0,89.0,3071.0,0.781831,0.62349,0.866025,0.5,0.735417,0.677615,15,2015-02-17
1119,46,15,50.1,6753.0,101.0,1221.0,0.974928,-0.222521,0.866025,0.5,0.746972,0.664855,15,2015-02-18
1143,47,15,56.77,6873.0,292.0,171.0,0.433884,-0.900969,0.866025,0.5,0.758306,0.651899,15,2015-02-19
1167,48,15,49.81,6814.0,318.0,1127.0,-0.433884,-0.900969,0.866025,0.5,0.769415,0.638749,15,2015-02-20
1191,49,15,17.67,5865.0,301.0,2493.0,-0.974928,-0.222521,0.866025,0.5,0.780296,0.625411,15,2015-02-21
1215,50,15,5.02,5425.0,287.0,1357.0,-0.781831,0.62349,0.866025,0.5,0.790946,0.611886,15,2015-02-22
1239,51,15,27.52,6951.0,330.0,3362.0,0.0,1.0,0.866025,0.5,0.801361,0.598181,15,2015-02-23
1263,52,15,24.13,7076.0,231.0,3079.0,0.781831,0.62349,0.866025,0.5,0.811539,0.584298,15,2015-02-24
1287,53,15,28.6,6977.0,104.0,2158.0,0.974928,-0.222521,0.866025,0.5,0.821477,0.570242,15,2015-02-25
1311,54,15,40.0,7046.0,230.0,1818.0,0.433884,-0.900969,0.866025,0.5,0.831171,0.556017,15,2015-02-26
1335,55,15,40.0,7046.0,224.0,1154.0,-0.433884,-0.900969,0.866025,0.5,0.840618,0.541628,15,2015-02-27
1359,56,15,30.1,5865.0,206.0,1146.0,-0.974928,-0.222521,0.866025,0.5,0.849817,0.527078,15,2015-02-28
1383,57,15,16.1,5073.0,214.0,1008.0,-0.781831,0.62349,1.0,0.0,0.858764,0.512371,15,2015-03-01
1407,58,15,45.94,6764.0,219.0,549.0,0.0,1.0,1.0,0.0,0.867456,0.497513,15,2015-03-02
1431,59,15,51.8,7106.0,223.0,505.0,0.781831,0.62349,1.0,0.0,0.875892,0.482508,15,2015-03-03
1455,60,15,28.48,6756.0,132.0,1851.0,0.974928,-0.222521,1.0,0.0,0.884068,0.467359,15,2015-03-04
1479,61,15,27.95,6836.0,202.0,2349.0,0.433884,-0.900969,1.0,0.0,0.891981,0.452072,15,2015-03-05
1503,62,15,45.4,6681.0,267.0,545.0,-0.433884,-0.900969,1.0,0.0,0.899631,0.436651,15,2015-03-06
1527,63,15,43.4,5689.0,317.0,154.0,-0.974928,-0.222521,1.0,0.0,0.907014,0.421101,15,2015-03-07
1551,64,15,28.16,5044.0,334.0,328.0,-0.781831,0.62349,1.0,0.0,0.914128,0.405426,15,2015-03-08
1575,65,15,45.59,6396.0,354.0,64.0,0.0,1.0,1.0,0.0,0.920971,0.38963,15,2015-03-09
1599,66,15,47.96,6427.0,322.0,109.0,0.781831,0.62349,1.0,0.0,0.927542,0.37372,15,2015-03-10
1623,67,15,44.0,6217.0,315.0,50.0,0.974928,-0.222521,1.0,0.0,0.933837,0.357698,15,2015-03-11
1647,68,15,39.3,6250.0,307.0,772.0,0.433884,-0.900969,1.0,0.0,0.939856,0.341571,15,2015-03-12
1671,69,15,41.6,6293.0,308.0,1106.0,-0.433884,-0.900969,1.0,0.0,0.945596,0.325342,15,2015-03-13
1695,70,15,33.81,5267.0,273.0,628.0,-0.974928,-0.222521,1.0,0.0,0.951057,0.309017,15,2015-03-14
1719,71,15,39.07,4622.0,288.0,297.0,-0.781831,0.62349,1.0,0.0,0.956235,0.2926,15,2015-03-15
1743,72,15,54.1,6287.0,354.0,64.0,0.0,1.0,1.0,0.0,0.96113,0.276097,15,2015-03-16
1767,73,15,42.0,6833.0,322.0,109.0,0.781831,0.62349,1.0,0.0,0.96574,0.259512,15,2015-03-17
1791,74,15,46.02,6860.0,76.0,1318.0,0.974928,-0.222521,1.0,0.0,0.970064,0.24285,15,2015-03-18
1815,75,15,35.13,6850.0,77.0,2363.0,0.433884,-0.900969,1.0,0.0,0.9741,0.226116,15,2015-03-19
1839,76,15,41.1,6646.0,163.0,2213.0,-0.433884,-0.900969,1.0,0.0,0.977848,0.209315,15,2015-03-20
1863,77,15,40.5,5226.0,200.0,1677.0,-0.974928,-0.222521,1.0,0.0,0.981306,0.192452,15,2015-03-21
1887,78,15,42.1,4837.0,207.0,1492.0,-0.781831,0.62349,1.0,0.0,0.984474,0.175531,15,2015-03-22
1911,79,15,54.76,6190.0,224.0,1988.0,0.0,1.0,1.0,0.0,0.987349,0.158559,15,2015-03-23
1935,80,15,50.0,6271.0,139.0,3188.0,0.781831,0.62349,1.0,0.0,0.989932,0.14154,15,2015-03-24
1959,81,15,34.8,6488.0,221.0,2994.0,0.974928,-0.222521,1.0,0.0,0.992222,0.124479,15,2015-03-25
1983,82,15,44.35,6458.0,211.0,2424.0,0.433884,-0.900969,1.0,0.0,0.994218,0.107381,15,2015-03-26
2007,83,15,41.1,6375.0,330.0,809.0,-0.433884,-0.900969,1.0,0.0,0.995919,0.090252,15,2015-03-27
2031,84,15,37.69,5242.0,190.0,967.0,-0.974928,-0.222521,1.0,0.0,0.997325,0.073095,15,2015-03-28
2055,85,15,30.4,5016.0,207.0,1492.0,-0.781831,0.62349,1.0,0.0,0.998435,0.055917,15,2015-03-29
2079,86,15,39.94,6293.0,224.0,1988.0,0.0,1.0,1.0,0.0,0.99925,0.038722,15,2015-03-30
2103,87,15,41.5,6401.0,330.0,570.0,0.781831,0.62349,1.0,0.0,0.999769,0.021516,15,2015-03-31
2127,88,15,27.58,6440.0,351.0,856.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,15,2015-04-01
2151,89,15,39.44,6295.0,355.0,601.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,15,2015-04-02
2175,90,15,36.43,5169.0,360.0,122.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,15,2015-04-03
2199,91,15,21.51,4987.0,391.0,1301.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,15,2015-04-04
2223,92,15,26.93,4332.0,427.0,558.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,15,2015-04-05
2247,93,15,30.0,5800.0,471.0,768.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,15,2015-04-06
2271,94,15,42.95,6383.0,257.0,1656.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,15,2015-04-07
2295,95,15,43.01,6333.0,110.0,2087.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,15,2015-04-08
2319,96,15,50.48,6240.0,232.0,856.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,15,2015-04-09
2343,97,15,58.0,6234.0,67.0,283.0,-0.433884,-0.900969,0.866025,-0.5,0.988678,-0.150055,15,2015-04-10
2367,98,15,51.01,5161.0,173.0,270.0,-0.974928,-0.222521,0.866025,-0.5,0.985948,-0.167052,15,2015-04-11
2391,99,15,25.97,4653.0,189.0,1311.0,-0.781831,0.62349,0.866025,-0.5,0.982927,-0.183998,15,2015-04-12
2415,100,15,44.19,6167.0,207.0,1934.0,0.0,1.0,0.866025,-0.5,0.979614,-0.200891,15,2015-04-13
2439,101,15,39.67,6305.0,292.0,1450.0,0.781831,0.62349,0.866025,-0.5,0.976011,-0.217723,15,2015-04-14
2463,102,15,50.31,6196.0,330.0,289.0,0.974928,-0.222521,0.866025,-0.5,0.972118,-0.234491,15,2015-04-15
2487,103,15,47.19,6226.0,232.0,856.0,0.433884,-0.900969,0.866025,-0.5,0.967938,-0.25119,15,2015-04-16
2511,104,15,57.0,6226.0,67.0,283.0,-0.433884,-0.900969,0.866025,-0.5,0.963471,-0.267814,15,2015-04-17
2535,105,15,34.11,4936.0,212.0,2176.0,-0.974928,-0.222521,0.866025,-0.5,0.958718,-0.284359,15,2015-04-18
2559,106,15,38.9,4570.0,230.0,420.0,-0.781831,0.62349,0.866025,-0.5,0.953681,-0.30082,15,2015-04-19
2583,107,15,55.2,6115.0,251.0,173.0,0.0,1.0,0.866025,-0.5,0.948362,-0.317191,15,2015-04-20
2607,108,15,42.33,6095.0,295.0,1186.0,0.781831,0.62349,0.866025,-0.5,0.942761,-0.333469,15,2015-04-21
2631,109,15,46.98,6152.0,316.0,950.0,0.974928,-0.222521,0.866025,-0.5,0.936881,-0.349647,15,2015-04-22
2655,110,15,60.0,6152.0,240.0,329.0,0.433884,-0.900969,0.866025,-0.5,0.930724,-0.365723,15,2015-04-23
2679,111,15,53.28,6226.0,288.0,883.0,-0.433884,-0.900969,0.866025,-0.5,0.924291,-0.381689,15,2015-04-24
2703,112,15,39.83,4745.0,316.0,2514.0,-0.974928,-0.222521,0.866025,-0.5,0.917584,-0.397543,15,2015-04-25
2727,113,15,26.03,4816.0,341.0,1780.0,-0.781831,0.62349,0.866025,-0.5,0.910605,-0.413279,15,2015-04-26
2751,114,15,41.49,6093.0,371.0,887.0,0.0,1.0,0.866025,-0.5,0.903356,-0.428892,15,2015-04-27
2775,115,15,60.1,6163.0,225.0,320.0,0.781831,0.62349,0.866025,-0.5,0.895839,-0.444378,15,2015-04-28
2799,116,15,57.48,6163.0,228.0,706.0,0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,15,2015-04-29
2823,117,15,45.45,6158.0,299.0,1283.0,0.433884,-0.900969,0.866025,-0.5,0.880012,-0.474951,15,2015-04-30
2847,118,15,30.0,4801.0,275.0,1069.0,-0.433884,-0.900969,0.5,-0.866025,0.871706,-0.490029,15,2015-05-01
2871,119,15,32.0,4974.0,297.0,1743.0,-0.974928,-0.222521,0.5,-0.866025,0.863142,-0.504961,15,2015-05-02
2895,120,15,33.68,4531.0,322.0,1299.0,-0.781831,0.62349,0.5,-0.866025,0.854322,-0.519744,15,2015-05-03
2919,121,15,37.7,6108.0,352.0,3741.0,0.0,1.0,0.5,-0.866025,0.845249,-0.534373,15,2015-05-04
2943,122,15,46.89,6152.0,109.0,1466.0,0.781831,0.62349,0.5,-0.866025,0.835925,-0.548843,15,2015-05-05
2967,123,15,61.42,6152.0,104.0,78.0,0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,15,2015-05-06
2991,124,15,41.8,6256.0,243.0,1500.0,0.433884,-0.900969,0.5,-0.866025,0.816538,-0.577292,15,2015-05-07
3015,125,15,32.0,6233.0,304.0,958.0,-0.433884,-0.900969,0.5,-0.866025,0.80648,-0.591261,15,2015-05-08
3039,126,15,51.15,4964.0,329.0,64.0,-0.974928,-0.222521,0.5,-0.866025,0.796183,-0.605056,15,2015-05-09
3063,127,15,35.9,4627.0,354.0,374.0,-0.781831,0.62349,0.5,-0.866025,0.78565,-0.618671,15,2015-05-10
3087,128,15,50.0,6388.0,384.0,407.0,0.0,1.0,0.5,-0.866025,0.774884,-0.632103,15,2015-05-11
3111,129,15,50.99,6179.0,308.0,1059.0,0.781831,0.62349,0.5,-0.866025,0.763889,-0.645348,15,2015-05-12
3135,130,15,43.98,6297.0,331.0,874.0,0.974928,-0.222521,0.5,-0.866025,0.752667,-0.658402,15,2015-05-13
3159,131,15,37.25,6412.0,288.0,2034.0,0.433884,-0.900969,0.5,-0.866025,0.741222,-0.67126,15,2015-05-14
3183,132,15,45.13,6518.0,250.0,1619.0,-0.433884,-0.900969,0.5,-0.866025,0.729558,-0.683919,15,2015-05-15
3207,133,15,32.4,5191.0,309.0,873.0,-0.974928,-0.222521,0.5,-0.866025,0.717677,-0.696376,15,2015-05-16
3231,134,15,29.6,4807.0,332.0,389.0,-0.781831,0.62349,0.5,-0.866025,0.705584,-0.708627,15,2015-05-17
3255,135,15,53.31,6318.0,360.0,443.0,0.0,1.0,0.5,-0.866025,0.693281,-0.720667,15,2015-05-18
3279,136,15,47.15,6225.0,310.0,2532.0,0.781831,0.62349,0.5,-0.866025,0.680773,-0.732494,15,2015-05-19
3303,137,15,45.28,6230.0,273.0,1353.0,0.974928,-0.222521,0.5,-0.866025,0.668064,-0.744104,15,2015-05-20
3327,138,15,47.6,6165.0,316.0,689.0,0.433884,-0.900969,0.5,-0.866025,0.655156,-0.755493,15,2015-05-21
3351,139,15,45.0,6121.0,328.0,1111.0,-0.433884,-0.900969,0.5,-0.866025,0.642055,-0.766659,15,2015-05-22
3375,140,15,35.0,5141.0,330.0,780.0,-0.974928,-0.222521,0.5,-0.866025,0.628763,-0.777597,15,2015-05-23
3399,141,15,30.01,4846.0,355.0,804.0,-0.781831,0.62349,0.5,-0.866025,0.615285,-0.788305,15,2015-05-24
3423,142,15,53.05,6109.0,383.0,499.0,0.0,1.0,0.5,-0.866025,0.601624,-0.798779,15,2015-05-25
3447,143,15,48.35,6258.0,295.0,547.0,0.781831,0.62349,0.5,-0.866025,0.587785,-0.809017,15,2015-05-26
3471,144,15,53.0,6210.0,262.0,485.0,0.974928,-0.222521,0.5,-0.866025,0.573772,-0.819015,15,2015-05-27
3495,145,15,54.05,6315.0,313.0,136.0,0.433884,-0.900969,0.5,-0.866025,0.559589,-0.82877,15,2015-05-28
3519,146,15,56.57,6353.0,317.0,887.0,-0.433884,-0.900969,0.5,-0.866025,0.54524,-0.83828,15,2015-05-29
3543,147,15,50.39,5141.0,307.0,1097.0,-0.974928,-0.222521,0.5,-0.866025,0.53073,-0.847541,15,2015-05-30
3567,148,15,44.55,4689.0,331.0,1248.0,-0.781831,0.62349,0.5,-0.866025,0.516062,-0.856551,15,2015-05-31
3591,149,15,60.5,6276.0,357.0,840.0,0.0,1.0,0.0,-1.0,0.501242,-0.865307,15,2015-06-01
3615,150,15,57.49,6449.0,333.0,238.0,0.781831,0.62349,0.0,-1.0,0.486273,-0.873807,15,2015-06-02
3639,151,15,55.5,6599.0,305.0,270.0,0.974928,-0.222521,0.0,-1.0,0.47116,-0.882048,15,2015-06-03
3663,152,15,57.1,6561.0,315.0,361.0,0.433884,-0.900969,0.0,-1.0,0.455907,-0.890028,15,2015-06-04
3687,153,15,59.14,6432.0,313.0,402.0,-0.433884,-0.900969,0.0,-1.0,0.440519,-0.897743,15,2015-06-05
3711,154,15,50.07,5189.0,303.0,217.0,-0.974928,-0.222521,0.0,-1.0,0.425,-0.905193,15,2015-06-06
3735,155,15,44.35,4788.0,324.0,239.0,-0.781831,0.62349,0.0,-1.0,0.409356,-0.912375,15,2015-06-07
3759,156,15,60.48,6376.0,351.0,325.0,0.0,1.0,0.0,-1.0,0.39359,-0.919286,15,2015-06-08
3783,157,15,60.19,6520.0,205.0,267.0,0.781831,0.62349,0.0,-1.0,0.377708,-0.925925,15,2015-06-09
3807,158,15,53.35,5039.0,219.0,1334.0,0.974928,-0.222521,0.0,-1.0,0.361714,-0.932289,15,2015-06-10
3831,159,15,60.0,6804.0,233.0,758.0,0.433884,-0.900969,0.0,-1.0,0.345612,-0.938377,15,2015-06-11
3855,160,15,54.58,6661.0,227.0,936.0,-0.433884,-0.900969,0.0,-1.0,0.329408,-0.944188,15,2015-06-12
3879,161,15,53.6,5320.0,165.0,1145.0,-0.974928,-0.222521,0.0,-1.0,0.313107,-0.949718,15,2015-06-13
3903,162,15,51.24,4851.0,178.0,525.0,-0.781831,0.62349,0.0,-1.0,0.296713,-0.954967,15,2015-06-14
3927,163,15,60.1,6191.0,193.0,384.0,0.0,1.0,0.0,-1.0,0.280231,-0.959933,15,2015-06-15
3951,164,15,55.67,6424.0,150.0,287.0,0.781831,0.62349,0.0,-1.0,0.263665,-0.964614,15,2015-06-16
3975,165,15,47.05,6618.0,257.0,498.0,0.974928,-0.222521,0.0,-1.0,0.247022,-0.96901,15,2015-06-17
3999,166,15,47.05,6642.0,326.0,724.0,0.433884,-0.900969,0.0,-1.0,0.230306,-0.973118,15,2015-06-18
4023,167,15,54.6,6709.0,317.0,184.0,-0.433884,-0.900969,0.0,-1.0,0.213521,-0.976938,15,2015-06-19
4047,168,15,49.77,5697.0,319.0,283.0,-0.974928,-0.222521,0.0,-1.0,0.196673,-0.980469,15,2015-06-20
4071,169,15,43.5,5368.0,342.0,117.0,-0.781831,0.62349,0.0,-1.0,0.179767,-0.983709,15,2015-06-21
4095,170,15,59.04,6757.0,369.0,517.0,0.0,1.0,0.0,-1.0,0.162807,-0.986658,15,2015-06-22
4119,171,15,53.22,6643.0,297.0,775.0,0.781831,0.62349,0.0,-1.0,0.145799,-0.989314,15,2015-06-23
4143,172,15,59.61,6348.0,276.0,221.0,0.974928,-0.222521,0.0,-1.0,0.128748,-0.991677,15,2015-06-24
4167,173,15,59.7,6551.0,250.0,332.0,0.433884,-0.900969,0.0,-1.0,0.111659,-0.993747,15,2015-06-25
4191,174,15,61.75,6814.0,318.0,371.0,-0.433884,-0.900969,0.0,-1.0,0.094537,-0.995521,15,2015-06-26
4215,175,15,59.61,5700.0,322.0,238.0,-0.974928,-0.222521,0.0,-1.0,0.077386,-0.997001,15,2015-06-27
4239,176,15,48.11,5173.0,348.0,401.0,-0.781831,0.62349,0.0,-1.0,0.060213,-0.998186,15,2015-06-28
4263,177,15,61.0,6880.0,366.0,352.0,0.0,1.0,0.0,-1.0,0.043022,-0.999074,15,2015-06-29
4287,178,15,59.0,6871.0,316.0,620.0,0.781831,0.62349,0.0,-1.0,0.025818,-0.999667,15,2015-06-30
4311,179,15,59.61,6765.0,314.0,532.0,0.974928,-0.222521,-0.5,-0.866025,0.008607,-0.999963,15,2015-07-01
4335,180,15,68.0,6889.0,292.0,232.0,0.433884,-0.900969,-0.5,-0.866025,-0.008607,-0.999963,15,2015-07-02
4359,181,15,54.99,6736.0,202.0,940.0,-0.433884,-0.900969,-0.5,-0.866025,-0.025818,-0.999667,15,2015-07-03
4383,182,15,54.5,5503.0,327.0,286.0,-0.974928,-0.222521,-0.5,-0.866025,-0.043022,-0.999074,15,2015-07-04
4407,183,15,55.1,5109.0,352.0,559.0,-0.781831,0.62349,-0.5,-0.866025,-0.060213,-0.998186,15,2015-07-05
4431,184,15,59.69,6902.0,379.0,472.0,0.0,1.0,-0.5,-0.866025,-0.077386,-0.997001,15,2015-07-06
4455,185,15,63.96,6733.0,313.0,814.0,0.781831,0.62349,-0.5,-0.866025,-0.094537,-0.995521,15,2015-07-07
4479,186,15,64.41,6761.0,312.0,408.0,0.974928,-0.222521,-0.5,-0.866025,-0.111659,-0.993747,15,2015-07-08
4503,187,15,66.6,6932.0,312.0,301.0,0.433884,-0.900969,-0.5,-0.866025,-0.128748,-0.991677,15,2015-07-09
4527,188,15,62.1,6796.0,318.0,1237.0,-0.433884,-0.900969,-0.5,-0.866025,-0.145799,-0.989314,15,2015-07-10
4551,189,15,60.6,5583.0,307.0,512.0,-0.974928,-0.222521,-0.5,-0.866025,-0.162807,-0.986658,15,2015-07-11
4575,190,15,53.97,5024.0,324.0,341.0,-0.781831,0.62349,-0.5,-0.866025,-0.179767,-0.983709,15,2015-07-12
4599,191,15,67.6,6856.0,324.0,215.0,0.0,1.0,-0.5,-0.866025,-0.196673,-0.980469,15,2015-07-13
4623,192,15,65.6,6832.0,329.0,310.0,0.781831,0.62349,-0.5,-0.866025,-0.213521,-0.976938,15,2015-07-14
4647,193,15,65.51,6989.0,320.0,466.0,0.974928,-0.222521,-0.5,-0.866025,-0.230306,-0.973118,15,2015-07-15
4671,194,15,64.6,7185.0,306.0,538.0,0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,15,2015-07-16
4695,195,15,63.28,7032.0,291.0,476.0,-0.433884,-0.900969,-0.5,-0.866025,-0.263665,-0.964614,15,2015-07-17
4719,196,15,51.1,5575.0,300.0,926.0,-0.974928,-0.222521,-0.5,-0.866025,-0.280231,-0.959933,15,2015-07-18
4743,197,15,52.35,5110.0,323.0,511.0,-0.781831,0.62349,-0.5,-0.866025,-0.296713,-0.954967,15,2015-07-19
4767,198,15,69.1,6921.0,350.0,371.0,0.0,1.0,-0.5,-0.866025,-0.313107,-0.949718,15,2015-07-20
4791,199,15,69.03,6961.0,308.0,885.0,0.781831,0.62349,-0.5,-0.866025,-0.329408,-0.944188,15,2015-07-21
4815,200,15,68.98,7004.0,322.0,886.0,0.974928,-0.222521,-0.5,-0.866025,-0.345612,-0.938377,15,2015-07-22
4839,201,15,68.98,7039.0,309.0,951.0,0.433884,-0.900969,-0.5,-0.866025,-0.361714,-0.932289,15,2015-07-23
4863,202,15,63.07,6931.0,335.0,1396.0,-0.433884,-0.900969,-0.5,-0.866025,-0.377708,-0.925925,15,2015-07-24
4887,203,15,52.81,5522.0,335.0,406.0,-0.974928,-0.222521,-0.5,-0.866025,-0.39359,-0.919286,15,2015-07-25
4911,204,15,44.72,5141.0,361.0,1081.0,-0.781831,0.62349,-0.5,-0.866025,-0.409356,-0.912375,15,2015-07-26
4935,205,15,68.1,6735.0,390.0,1033.0,0.0,1.0,-0.5,-0.866025,-0.425,-0.905193,15,2015-07-27
4959,206,15,66.71,7066.0,330.0,1192.0,0.781831,0.62349,-0.5,-0.866025,-0.440519,-0.897743,15,2015-07-28
4983,207,15,65.1,7052.0,338.0,1320.0,0.974928,-0.222521,-0.5,-0.866025,-0.455907,-0.890028,15,2015-07-29
5007,208,15,62.0,6927.0,334.0,351.0,0.433884,-0.900969,-0.5,-0.866025,-0.47116,-0.882048,15,2015-07-30
5031,209,15,57.63,6909.0,330.0,493.0,-0.433884,-0.900969,-0.5,-0.866025,-0.486273,-0.873807,15,2015-07-31
5055,210,15,57.48,5442.0,289.0,114.0,-0.974928,-0.222521,-0.866025,-0.5,-0.501242,-0.865307,15,2015-08-01
5079,211,15,40.16,5053.0,310.0,907.0,-0.781831,0.62349,-0.866025,-0.5,-0.516062,-0.856551,15,2015-08-02
5103,212,15,62.47,6753.0,337.0,724.0,0.0,1.0,-0.866025,-0.5,-0.53073,-0.847541,15,2015-08-03
5127,213,15,66.96,6348.0,312.0,219.0,0.781831,0.62349,-0.866025,-0.5,-0.54524,-0.83828,15,2015-08-04
