IDX__global,IDX__step,IDX__sub_step,TARG__EM_price,FUTU__EM_load_f,FUTU__EM_solar_f,FUTU__EM_wind_f,CONST__wd_sin,CONST__wd_cos,CONST__mnth_sin,CONST__mnth_cos,CONST__yd_sin,CONST__yd_cos,Hour,Date
386,16,2,33.04,5048.0,0.0,3674.0,0.0,1.0,0.5,0.866025,0.32127,0.946988,2,2015-01-19
410,17,2,42.02,5300.0,0.0,863.0,0.781831,0.62349,0.5,0.866025,0.337523,0.941317,2,2015-01-20
434,18,2,45.94,5375.0,0.0,2243.0,0.974928,-0.222521,0.5,0.866025,0.353676,0.935368,2,2015-01-21
458,19,2,36.98,5424.0,0.0,3241.0,0.433884,-0.900969,0.5,0.866025,0.369725,0.929141,2,2015-01-22
482,20,2,39.4,5412.0,0.0,1112.0,-0.433884,-0.900969,0.5,0.866025,0.385663,0.92264,2,2015-01-23
506,21,2,40.43,5434.0,0.0,749.0,-0.974928,-0.222521,0.5,0.866025,0.401488,0.915864,2,2015-01-24
530,22,2,25.83,5035.0,0.0,1332.0,-0.781831,0.62349,0.5,0.866025,0.417194,0.908818,2,2015-01-25
554,23,2,35.09,5017.0,0.0,1000.0,0.0,1.0,0.5,0.866025,0.432776,0.901502,2,2015-01-26
578,24,2,41.1,5356.0,0.0,1254.0,0.781831,0.62349,0.5,0.866025,0.448229,0.893919,2,2015-01-27
602,25,2,39.5,5263.0,0.0,1037.0,0.974928,-0.222521,0.5,0.866025,0.46355,0.886071,2,2015-01-28
626,26,2,40.09,5294.0,0.0,1843.0,0.433884,-0.900969,0.5,0.866025,0.478734,0.87796,2,2015-01-29
650,27,2,7.04,5274.0,0.0,3864.0,-0.433884,-0.900969,0.5,0.866025,0.493776,0.869589,2,2015-01-30
674,28,2,10.0,5315.0,0.0,3890.0,-0.974928,-0.222521,0.5,0.866025,0.508671,0.860961,2,2015-01-31
698,29,2,5.0,4925.0,0.0,2876.0,-0.781831,0.62349,0.866025,0.5,0.523416,0.852078,2,2015-02-01
722,30,2,35.0,4933.0,0.0,1853.0,0.0,1.0,0.866025,0.5,0.538005,0.842942,2,2015-02-02
746,31,2,23.33,5277.0,0.0,3500.0,0.781831,0.62349,0.866025,0.5,0.552435,0.833556,2,2015-02-03
770,32,2,25.0,5286.0,0.0,2784.0,0.974928,-0.222521,0.866025,0.5,0.566702,0.823923,2,2015-02-04
794,33,2,17.0,5276.0,0.0,2446.0,0.433884,-0.900969,0.866025,0.5,0.5808,0.814046,2,2015-02-05
818,34,2,30.15,5300.0,0.0,1638.0,-0.433884,-0.900969,0.866025,0.5,0.594727,0.803928,2,2015-02-06
842,35,2,47.44,5320.0,0.0,1341.0,-0.974928,-0.222521,0.866025,0.5,0.608477,0.793572,2,2015-02-07
866,36,2,40.94,5371.0,0.0,2523.0,-0.781831,0.62349,0.866025,0.5,0.622047,0.78298,2,2015-02-08
890,37,2,26.0,4965.0,0.0,3337.0,0.0,1.0,0.866025,0.5,0.635432,0.772157,2,2015-02-09
914,38,2,43.76,5285.0,0.0,2363.0,0.781831,0.62349,0.866025,0.5,0.64863,0.761104,2,2015-02-10
938,39,2,45.42,5325.0,0.0,855.0,0.974928,-0.222521,0.866025,0.5,0.661635,0.749826,2,2015-02-11
962,40,2,50.0,5215.0,0.0,224.0,0.433884,-0.900969,0.866025,0.5,0.674444,0.738326,2,2015-02-12
986,41,2,45.3,5449.0,0.0,555.0,-0.433884,-0.900969,0.866025,0.5,0.687053,0.726608,2,2015-02-13
1010,42,2,35.68,5390.0,0.0,1853.0,-0.974928,-0.222521,0.866025,0.5,0.699458,0.714673,2,2015-02-14
1034,43,2,12.51,4849.0,0.0,3409.0,-0.781831,0.62349,0.866025,0.5,0.711657,0.702527,2,2015-02-15
1058,44,2,35.01,4682.0,0.0,2058.0,0.0,1.0,0.866025,0.5,0.723644,0.690173,2,2015-02-16
1082,45,2,26.56,4953.0,0.0,3172.0,0.781831,0.62349,0.866025,0.5,0.735417,0.677615,2,2015-02-17
1106,46,2,20.0,4921.0,0.0,3298.0,0.974928,-0.222521,0.866025,0.5,0.746972,0.664855,2,2015-02-18
1130,47,2,43.9,4912.0,0.0,1796.0,0.433884,-0.900969,0.866025,0.5,0.758306,0.651899,2,2015-02-19
1154,48,2,44.16,5094.0,0.0,176.0,-0.433884,-0.900969,0.866025,0.5,0.769415,0.638749,2,2015-02-20
1178,49,2,41.25,5262.0,0.0,1429.0,-0.974928,-0.222521,0.866025,0.5,0.780296,0.625411,2,2015-02-21
1202,50,2,5.02,4772.0,0.0,2356.0,-0.781831,0.62349,0.866025,0.5,0.790946,0.611886,2,2015-02-22
1226,51,2,5.0,4872.0,0.0,2328.0,0.0,1.0,0.866025,0.5,0.801361,0.598181,2,2015-02-23
1250,52,2,4.0,5022.0,0.0,3154.0,0.781831,0.62349,0.866025,0.5,0.811539,0.584298,2,2015-02-24
1274,53,2,20.43,5075.0,0.0,1764.0,0.974928,-0.222521,0.866025,0.5,0.821477,0.570242,2,2015-02-25
1298,54,2,24.1,5088.0,0.0,1838.0,0.433884,-0.900969,0.866025,0.5,0.831171,0.556017,2,2015-02-26
1322,55,2,26.0,5088.0,0.0,2137.0,-0.433884,-0.900969,0.866025,0.5,0.840618,0.541628,2,2015-02-27
1346,56,2,27.4,5262.0,0.0,1870.0,-0.974928,-0.222521,0.866025,0.5,0.849817,0.527078,2,2015-02-28
1370,57,2,25.0,4804.0,0.0,1485.0,-0.781831,0.62349,1.0,0.0,0.858764,0.512371,2,2015-03-01
1394,58,2,13.55,4884.0,0.0,1297.0,0.0,1.0,1.0,0.0,0.867456,0.497513,2,2015-03-02
1418,59,2,46.16,4926.0,0.0,397.0,0.781831,0.62349,1.0,0.0,0.875892,0.482508,2,2015-03-03
1442,60,2,38.15,4874.0,0.0,1261.0,0.974928,-0.222521,1.0,0.0,0.884068,0.467359,2,2015-03-04
1466,61,2,5.13,4974.0,0.0,3687.0,0.433884,-0.900969,1.0,0.0,0.891981,0.452072,2,2015-03-05
1490,62,2,30.0,4799.0,0.0,2754.0,-0.433884,-0.900969,1.0,0.0,0.899631,0.436651,2,2015-03-06
1514,63,2,41.36,5007.0,0.0,1028.0,-0.974928,-0.222521,1.0,0.0,0.907014,0.421101,2,2015-03-07
1538,64,2,40.16,4424.0,0.0,191.0,-0.781831,0.62349,1.0,0.0,0.914128,0.405426,2,2015-03-08
1562,65,2,32.15,4606.0,0.0,611.0,0.0,1.0,1.0,0.0,0.920971,0.38963,2,2015-03-09
1586,66,2,43.38,4637.0,0.0,139.0,0.781831,0.62349,1.0,0.0,0.927542,0.37372,2,2015-03-10
1610,67,2,41.07,4828.0,0.0,180.0,0.974928,-0.222521,1.0,0.0,0.933837,0.357698,2,2015-03-11
1634,68,2,40.69,4747.0,0.0,238.0,0.433884,-0.900969,1.0,0.0,0.939856,0.341571,2,2015-03-12
1658,69,2,29.5,4752.0,0.0,2478.0,-0.433884,-0.900969,1.0,0.0,0.945596,0.325342,2,2015-03-13
1682,70,2,38.04,4871.0,0.0,1635.0,-0.974928,-0.222521,1.0,0.0,0.951057,0.309017,2,2015-03-14
1706,71,2,37.75,4486.0,0.0,1409.0,-0.781831,0.62349,1.0,0.0,0.956235,0.2926,2,2015-03-15
1730,72,2,41.35,4522.0,0.0,611.0,0.0,1.0,1.0,0.0,0.96113,0.276097,2,2015-03-16
1754,73,2,43.1,4813.0,0.0,139.0,0.781831,0.62349,1.0,0.0,0.96574,0.259512,2,2015-03-17
1778,74,2,38.4,4774.0,0.0,1818.0,0.974928,-0.222521,1.0,0.0,0.970064,0.24285,2,2015-03-18
1802,75,2,29.89,4902.0,0.0,1887.0,0.433884,-0.900969,1.0,0.0,0.9741,0.226116,2,2015-03-19
1826,76,2,26.51,4737.0,0.0,3336.0,-0.433884,-0.900969,1.0,0.0,0.977848,0.209315,2,2015-03-20
1850,77,2,38.0,4852.0,0.0,2699.0,-0.974928,-0.222521,1.0,0.0,0.981306,0.192452,2,2015-03-21
1874,78,2,31.3,4387.0,0.0,2891.0,-0.781831,0.62349,1.0,0.0,0.984474,0.175531,2,2015-03-22
1898,79,2,45.03,4307.0,0.0,1679.0,0.0,1.0,1.0,0.0,0.987349,0.158559,2,2015-03-23
1922,80,2,30.0,4755.0,0.0,3460.0,0.781831,0.62349,1.0,0.0,0.989932,0.14154,2,2015-03-24
1946,81,2,32.0,4905.0,0.0,2665.0,0.974928,-0.222521,1.0,0.0,0.992222,0.124479,2,2015-03-25
1970,82,2,34.0,4789.0,0.0,1665.0,0.433884,-0.900969,1.0,0.0,0.994218,0.107381,2,2015-03-26
1994,83,2,26.51,4578.0,0.0,2358.0,-0.433884,-0.900969,1.0,0.0,0.995919,0.090252,2,2015-03-27
2018,84,2,39.5,4722.0,0.0,732.0,-0.974928,-0.222521,1.0,0.0,0.997325,0.073095,2,2015-03-28
2042,85,2,30.715,4550.5,0.0,2891.0,-0.781831,0.62349,1.0,0.0,0.998435,0.055917,2,2015-03-29
2066,86,2,25.0,4509.0,0.0,1679.0,0.0,1.0,1.0,0.0,0.99925,0.038722,2,2015-03-30
2090,87,2,28.48,4566.0,0.0,1177.0,0.781831,0.62349,1.0,0.0,0.999769,0.021516,2,2015-03-31
2114,88,2,19.16,4562.0,0.0,2211.0,0.974928,-0.222521,0.866025,-0.5,0.999991,0.004304,2,2015-04-01
2138,89,2,26.71,4518.0,0.0,2469.0,0.433884,-0.900969,0.866025,-0.5,0.999917,-0.01291,2,2015-04-02
2162,90,2,27.25,4511.0,0.0,889.0,-0.433884,-0.900969,0.866025,-0.5,0.999546,-0.03012,2,2015-04-03
2186,91,2,22.71,4397.0,0.0,1205.0,-0.974928,-0.222521,0.866025,-0.5,0.99888,-0.047321,2,2015-04-04
2210,92,2,14.35,4067.0,0.0,2299.0,-0.781831,0.62349,0.866025,-0.5,0.997917,-0.064508,2,2015-04-05
2234,93,2,31.04,4261.0,0.0,962.0,0.0,1.0,0.866025,-0.5,0.996659,-0.081676,2,2015-04-06
2258,94,2,34.97,4589.0,0.0,881.0,0.781831,0.62349,0.866025,-0.5,0.995105,-0.09882,2,2015-04-07
2282,95,2,27.53,4539.0,0.0,2800.0,0.974928,-0.222521,0.866025,-0.5,0.993257,-0.115935,2,2015-04-08
2306,96,2,40.63,4526.0,0.0,944.0,0.433884,-0.900969,0.866025,-0.5,0.991114,-0.133015,2,2015-04-09
2330,97,2,42.33,4434.0,0.0,611.0,-0.433884,-0.900969,0.866025,-0.5,0.988678,-0.150055,2,2015-04-10
2354,98,2,42.15,4543.0,0.0,586.0,-0.974928,-0.222521,0.866025,-0.5,0.985948,-0.167052,2,2015-04-11
2378,99,2,36.7,4141.0,0.0,1204.0,-0.781831,0.62349,0.866025,-0.5,0.982927,-0.183998,2,2015-04-12
2402,100,2,32.01,4445.0,0.0,1910.0,0.0,1.0,0.866025,-0.5,0.979614,-0.200891,2,2015-04-13
2426,101,2,31.84,4511.0,0.0,1644.0,0.781831,0.62349,0.866025,-0.5,0.976011,-0.217723,2,2015-04-14
2450,102,2,34.2,4719.0,0.0,1296.0,0.974928,-0.222521,0.866025,-0.5,0.972118,-0.234491,2,2015-04-15
2474,103,2,45.24,4645.0,0.0,944.0,0.433884,-0.900969,0.866025,-0.5,0.967938,-0.25119,2,2015-04-16
2498,104,2,43.55,4556.0,0.0,611.0,-0.433884,-0.900969,0.866025,-0.5,0.963471,-0.267814,2,2015-04-17
2522,105,2,49.0,4318.0,0.0,1109.0,-0.974928,-0.222521,0.866025,-0.5,0.958718,-0.284359,2,2015-04-18
2546,106,2,33.83,4093.0,0.0,992.0,-0.781831,0.62349,0.866025,-0.5,0.953681,-0.30082,2,2015-04-19
2570,107,2,45.25,4115.0,0.0,508.0,0.0,1.0,0.866025,-0.5,0.948362,-0.317191,2,2015-04-20
2594,108,2,38.5,4480.0,0.0,748.0,0.781831,0.62349,0.866025,-0.5,0.942761,-0.333469,2,2015-04-21
2618,109,2,36.49,4545.0,0.0,482.0,0.974928,-0.222521,0.866025,-0.5,0.936881,-0.349647,2,2015-04-22
2642,110,2,52.25,4545.0,0.0,231.0,0.433884,-0.900969,0.866025,-0.5,0.930724,-0.365723,2,2015-04-23
2666,111,2,54.61,4483.0,0.0,549.0,-0.433884,-0.900969,0.866025,-0.5,0.924291,-0.381689,2,2015-04-24
2690,112,2,37.52,4218.0,0.0,1678.0,-0.974928,-0.222521,0.866025,-0.5,0.917584,-0.397543,2,2015-04-25
2714,113,2,21.59,4349.0,0.0,2830.0,-0.781831,0.62349,0.866025,-0.5,0.910605,-0.413279,2,2015-04-26
2738,114,2,27.1,4158.0,0.0,1193.0,0.0,1.0,0.866025,-0.5,0.903356,-0.428892,2,2015-04-27
2762,115,2,39.86,4552.0,0.0,653.0,0.781831,0.62349,0.866025,-0.5,0.895839,-0.444378,2,2015-04-28
2786,116,2,56.02,4514.0,0.0,1398.0,0.974928,-0.222521,0.866025,-0.5,0.888057,-0.459733,2,2015-04-29
2810,117,2,55.1,4501.0,0.0,879.0,0.433884,-0.900969,0.866025,-0.5,0.880012,-0.474951,2,2015-04-30
2834,118,2,35.2,4531.0,0.0,1634.0,-0.433884,-0.900969,0.5,-0.866025,0.871706,-0.490029,2,2015-05-01
2858,119,2,38.0,4595.0,0.0,1415.0,-0.974928,-0.222521,0.5,-0.866025,0.863142,-0.504961,2,2015-05-02
2882,120,2,27.0,4618.0,0.0,1843.0,-0.781831,0.62349,0.5,-0.866025,0.854322,-0.519744,2,2015-05-03
2906,121,2,44.29,4167.0,0.0,1669.0,0.0,1.0,0.5,-0.866025,0.845249,-0.534373,2,2015-05-04
2930,122,2,25.96,4545.0,0.0,2617.0,0.781831,0.62349,0.5,-0.866025,0.835925,-0.548843,2,2015-05-05
2954,123,2,49.31,4545.0,0.0,540.0,0.974928,-0.222521,0.5,-0.866025,0.826354,-0.563151,2,2015-05-06
2978,124,2,49.31,4573.0,0.0,868.0,0.433884,-0.900969,0.5,-0.866025,0.816538,-0.577292,2,2015-05-07
3002,125,2,27.0,4488.0,0.0,2427.0,-0.433884,-0.900969,0.5,-0.866025,0.80648,-0.591261,2,2015-05-08
3026,126,2,51.9,4586.0,0.0,295.0,-0.974928,-0.222521,0.5,-0.866025,0.796183,-0.605056,2,2015-05-09
3050,127,2,45.1,4198.0,0.0,281.0,-0.781831,0.62349,0.5,-0.866025,0.78565,-0.618671,2,2015-05-10
3074,128,2,45.1,4340.0,0.0,288.0,0.0,1.0,0.5,-0.866025,0.774884,-0.632103,2,2015-05-11
3098,129,2,46.39,4564.0,0.0,208.0,0.781831,0.62349,0.5,-0.866025,0.763889,-0.645348,2,2015-05-12
3122,130,2,43.98,4795.0,0.0,1047.0,0.974928,-0.222521,0.5,-0.866025,0.752667,-0.658402,2,2015-05-13
3146,131,2,45.1,4674.0,0.0,1477.0,0.433884,-0.900969,0.5,-0.866025,0.741222,-0.67126,2,2015-05-14
3170,132,2,29.3,4956.0,0.0,2844.0,-0.433884,-0.900969,0.5,-0.866025,0.729558,-0.683919,2,2015-05-15
3194,133,2,33.0,4612.0,0.0,2136.0,-0.974928,-0.222521,0.5,-0.866025,0.717677,-0.696376,2,2015-05-16
3218,134,2,18.85,4247.0,0.0,2643.0,-0.781831,0.62349,0.5,-0.866025,0.705584,-0.708627,2,2015-05-17
3242,135,2,45.1,4254.0,0.0,951.0,0.0,1.0,0.5,-0.866025,0.693281,-0.720667,2,2015-05-18
3266,136,2,34.6,4618.0,0.0,2640.0,0.781831,0.62349,0.5,-0.866025,0.680773,-0.732494,2,2015-05-19
3290,137,2,38.5,4613.0,0.0,2386.0,0.974928,-0.222521,0.5,-0.866025,0.668064,-0.744104,2,2015-05-20
3314,138,2,34.5,4573.0,0.0,2563.0,0.433884,-0.900969,0.5,-0.866025,0.655156,-0.755493,2,2015-05-21
3338,139,2,38.0,4741.0,0.0,2377.0,-0.433884,-0.900969,0.5,-0.866025,0.642055,-0.766659,2,2015-05-22
3362,140,2,30.1,4612.0,0.0,2420.0,-0.974928,-0.222521,0.5,-0.866025,0.628763,-0.777597,2,2015-05-23
3386,141,2,27.05,4281.0,0.0,2383.0,-0.781831,0.62349,0.5,-0.866025,0.615285,-0.788305,2,2015-05-24
3410,142,2,38.0,4723.0,0.0,2789.0,0.0,1.0,0.5,-0.866025,0.601624,-0.798779,2,2015-05-25
3434,143,2,40.5,4806.0,0.0,1431.0,0.781831,0.62349,0.5,-0.866025,0.587785,-0.809017,2,2015-05-26
3458,144,2,36.19,4789.0,0.0,2333.0,0.974928,-0.222521,0.5,-0.866025,0.573772,-0.819015,2,2015-05-27
3482,145,2,45.93,4628.0,0.0,1000.0,0.433884,-0.900969,0.5,-0.866025,0.559589,-0.82877,2,2015-05-28
3506,146,2,45.08,4714.0,0.0,725.0,-0.433884,-0.900969,0.5,-0.866025,0.54524,-0.83828,2,2015-05-29
3530,147,2,51.25,4637.0,0.0,1703.0,-0.974928,-0.222521,0.5,-0.866025,0.53073,-0.847541,2,2015-05-30
3554,148,2,47.0,4232.0,0.0,1521.0,-0.781831,0.62349,0.5,-0.866025,0.516062,-0.856551,2,2015-05-31
3578,149,2,44.04,4322.0,0.0,1344.0,0.0,1.0,0.0,-1.0,0.501242,-0.865307,2,2015-06-01
3602,150,2,48.0,4657.0,0.0,702.0,0.781831,0.62349,0.0,-1.0,0.486273,-0.873807,2,2015-06-02
3626,151,2,46.5,4783.0,0.0,492.0,0.974928,-0.222521,0.0,-1.0,0.47116,-0.882048,2,2015-06-03
3650,152,2,49.79,4755.0,0.0,516.0,0.433884,-0.900969,0.0,-1.0,0.455907,-0.890028,2,2015-06-04
3674,153,2,45.0,4651.0,0.0,637.0,-0.433884,-0.900969,0.0,-1.0,0.440519,-0.897743,2,2015-06-05
3698,154,2,43.5,4764.0,0.0,713.0,-0.974928,-0.222521,0.0,-1.0,0.425,-0.905193,2,2015-06-06
3722,155,2,41.0,4414.0,0.0,1063.0,-0.781831,0.62349,0.0,-1.0,0.409356,-0.912375,2,2015-06-07
3746,156,2,43.44,4372.0,0.0,857.0,0.0,1.0,0.0,-1.0,0.39359,-0.919286,2,2015-06-08
3770,157,2,46.44,4784.0,0.0,1093.0,0.781831,0.62349,0.0,-1.0,0.377708,-0.925925,2,2015-06-09
3794,158,2,50.69,4565.0,0.0,407.0,0.974928,-0.222521,0.0,-1.0,0.361714,-0.932289,2,2015-06-10
3818,159,2,54.2,4755.0,0.0,488.0,0.433884,-0.900969,0.0,-1.0,0.345612,-0.938377,2,2015-06-11
3842,160,2,57.2,4873.0,0.0,844.0,-0.433884,-0.900969,0.0,-1.0,0.329408,-0.944188,2,2015-06-12
3866,161,2,55.1,4783.0,0.0,619.0,-0.974928,-0.222521,0.0,-1.0,0.313107,-0.949718,2,2015-06-13
3890,162,2,45.0,4244.0,0.0,1170.0,-0.781831,0.62349,0.0,-1.0,0.296713,-0.954967,2,2015-06-14
3914,163,2,44.35,4314.0,0.0,318.0,0.0,1.0,0.0,-1.0,0.280231,-0.959933,2,2015-06-15
3938,164,2,44.37,4713.0,0.0,904.0,0.781831,0.62349,0.0,-1.0,0.263665,-0.964614,2,2015-06-16
3962,165,2,42.43,4779.0,0.0,804.0,0.974928,-0.222521,0.0,-1.0,0.247022,-0.96901,2,2015-06-17
3986,166,2,30.13,4797.0,0.0,2528.0,0.433884,-0.900969,0.0,-1.0,0.230306,-0.973118,2,2015-06-18
4010,167,2,33.55,4910.0,0.0,1532.0,-0.433884,-0.900969,0.0,-1.0,0.213521,-0.976938,2,2015-06-19
4034,168,2,37.0,5041.0,0.0,1634.0,-0.974928,-0.222521,0.0,-1.0,0.196673,-0.980469,2,2015-06-20
4058,169,2,41.13,4770.0,0.0,947.0,-0.781831,0.62349,0.0,-1.0,0.179767,-0.983709,2,2015-06-21
4082,170,2,52.67,4425.0,0.0,285.0,0.0,1.0,0.0,-1.0,0.162807,-0.986658,2,2015-06-22
4106,171,2,53.75,4883.0,0.0,755.0,0.781831,0.62349,0.0,-1.0,0.145799,-0.989314,2,2015-06-23
4130,172,2,50.63,4793.0,0.0,566.0,0.974928,-0.222521,0.0,-1.0,0.128748,-0.991677,2,2015-06-24
4154,173,2,55.0,4818.0,0.0,371.0,0.433884,-0.900969,0.0,-1.0,0.111659,-0.993747,2,2015-06-25
4178,174,2,59.13,4825.0,0.0,459.0,-0.433884,-0.900969,0.0,-1.0,0.094537,-0.995521,2,2015-06-26
4202,175,2,45.69,5037.0,0.0,529.0,-0.974928,-0.222521,0.0,-1.0,0.077386,-0.997001,2,2015-06-27
4226,176,2,45.64,4706.0,0.0,1003.0,-0.781831,0.62349,0.0,-1.0,0.060213,-0.998186,2,2015-06-28
4250,177,2,46.25,4563.0,0.0,504.0,0.0,1.0,0.0,-1.0,0.043022,-0.999074,2,2015-06-29
4274,178,2,49.0,4906.0,0.0,324.0,0.781831,0.62349,0.0,-1.0,0.025818,-0.999667,2,2015-06-30
4298,179,2,47.5,4988.0,0.0,578.0,0.974928,-0.222521,-0.5,-0.866025,0.008607,-0.999963,2,2015-07-01
4322,180,2,51.31,4918.0,0.0,1157.0,0.433884,-0.900969,-0.5,-0.866025,-0.008607,-0.999963,2,2015-07-02
4346,181,2,57.88,4933.0,0.0,541.0,-0.433884,-0.900969,-0.5,-0.866025,-0.025818,-0.999667,2,2015-07-03
4370,182,2,49.35,4887.0,0.0,659.0,-0.974928,-0.222521,-0.5,-0.866025,-0.043022,-0.999074,2,2015-07-04
4394,183,2,46.85,4593.0,0.0,1251.0,-0.781831,0.62349,-0.5,-0.866025,-0.060213,-0.998186,2,2015-07-05
4418,184,2,46.02,4605.0,0.0,637.0,0.0,1.0,-0.5,-0.866025,-0.077386,-0.997001,2,2015-07-06
4442,185,2,50.84,5027.0,0.0,786.0,0.781831,0.62349,-0.5,-0.866025,-0.094537,-0.995521,2,2015-07-07
4466,186,2,48.5,4995.0,0.0,1304.0,0.974928,-0.222521,-0.5,-0.866025,-0.111659,-0.993747,2,2015-07-08
4490,187,2,45.88,5008.0,0.0,1538.0,0.433884,-0.900969,-0.5,-0.866025,-0.128748,-0.991677,2,2015-07-09
4514,188,2,61.69,4997.0,0.0,516.0,-0.433884,-0.900969,-0.5,-0.866025,-0.145799,-0.989314,2,2015-07-10
4538,189,2,48.5,5063.0,0.0,1709.0,-0.974928,-0.222521,-0.5,-0.866025,-0.162807,-0.986658,2,2015-07-11
4562,190,2,48.7,4584.0,0.0,1021.0,-0.781831,0.62349,-0.5,-0.866025,-0.179767,-0.983709,2,2015-07-12
4586,191,2,47.98,4631.0,0.0,653.0,0.0,1.0,-0.5,-0.866025,-0.196673,-0.980469,2,2015-07-13
4610,192,2,48.7,5052.0,0.0,806.0,0.781831,0.62349,-0.5,-0.866025,-0.213521,-0.976938,2,2015-07-14
4634,193,2,49.46,5180.0,0.0,832.0,0.974928,-0.222521,-0.5,-0.866025,-0.230306,-0.973118,2,2015-07-15
4658,194,2,52.0,5197.0,0.0,1114.0,0.433884,-0.900969,-0.5,-0.866025,-0.247022,-0.96901,2,2015-07-16
4682,195,2,50.6,5192.0,0.0,1155.0,-0.433884,-0.900969,-0.5,-0.866025,-0.263665,-0.964614,2,2015-07-17
4706,196,2,62.47,4979.0,0.0,773.0,-0.974928,-0.222521,-0.5,-0.866025,-0.280231,-0.959933,2,2015-07-18
4730,197,2,54.33,4622.0,0.0,974.0,-0.781831,0.62349,-0.5,-0.866025,-0.296713,-0.954967,2,2015-07-19
4754,198,2,50.0,4712.0,0.0,940.0,0.0,1.0,-0.5,-0.866025,-0.313107,-0.949718,2,2015-07-20
4778,199,2,52.91,5034.0,0.0,982.0,0.781831,0.62349,-0.5,-0.866025,-0.329408,-0.944188,2,2015-07-21
4802,200,2,53.59,5066.0,0.0,1459.0,0.974928,-0.222521,-0.5,-0.866025,-0.345612,-0.938377,2,2015-07-22
4826,201,2,49.99,5091.0,0.0,1128.0,0.433884,-0.900969,-0.5,-0.866025,-0.361714,-0.932289,2,2015-07-23
4850,202,2,50.25,5069.0,0.0,1971.0,-0.433884,-0.900969,-0.5,-0.866025,-0.377708,-0.925925,2,2015-07-24
4874,203,2,43.5,5051.0,0.0,1812.0,-0.974928,-0.222521,-0.5,-0.866025,-0.39359,-0.919286,2,2015-07-25
4898,204,2,48.0,4742.0,0.0,912.0,-0.781831,0.62349,-0.5,-0.866025,-0.409356,-0.912375,2,2015-07-26
4922,205,2,44.54,4505.0,0.0,1734.0,0.0,1.0,-0.5,-0.866025,-0.425,-0.905193,2,2015-07-27
4946,206,2,49.61,5111.0,0.0,1540.0,0.781831,0.62349,-0.5,-0.866025,-0.440519,-0.897743,2,2015-07-28
4970,207,2,48.6,5005.0,0.0,1959.0,0.974928,-0.222521,-0.5,-0.866025,-0.455907,-0.890028,2,2015-07-29
4994,208,2,45.5,5008.0,0.0,1293.0,0.433884,-0.900969,-0.5,-0.866025,-0.47116,-0.882048,2,2015-07-30
5018,209,2,46.79,5083.0,0.0,529.0,-0.433884,-0.900969,-0.5,-0.866025,-0.486273,-0.873807,2,2015-07-31
5042,210,2,45.68,4967.0,0.0,958.0,-0.974928,-0.222521,-0.866025,-0.5,-0.501242,-0.865307,2,2015-08-01
5066,211,2,44.98,4579.0,0.0,440.0,-0.781831,0.62349,-0.866025,-0.5,-0.516062,-0.856551,2,2015-08-02
5090,212,2,46.85,4658.0,0.0,370.0,0.0,1.0,-0.866025,-0.5,-0.53073,-0.847541,2,2015-08-03
